publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	ISSNs	eISSNs	ISBNs
Early Education & Development	1040-9289	1556-6935	1997-01-01	8	1				http://www.tandfonline.com/openurl?genre=journal&stitle=heed20		openurl?genre=journal&stitle=heed20		fulltext			serial										1040-9289	1556-6935	
Journal of Educational and Psychological Consultation	1047-4412	1532-768X	1997-01-01	8	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hepc20		openurl?genre=journal&stitle=hepc20		fulltext			serial										1047-4412	1532-768X	
Exceptionality	0936-2835	1532-7035	1997-01-01	7	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hexc20		openurl?genre=journal&stitle=hexc20		fulltext			serial										0936-2835	1532-7035	
Human-Computer Interaction	0737-0024	1532-7051	1997-01-01	12	01-Feb				http://www.tandfonline.com/openurl?genre=journal&stitle=hhci20		openurl?genre=journal&stitle=hhci20		fulltext			serial										0737-0024	1532-7051	
Health Communication	1041-0236	1532-7027	1997-01-01	9	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hhth20		openurl?genre=journal&stitle=hhth20		fulltext			serial										1041-0236	1532-7027	
Human Performance	0895-9285	1532-7043	1997-01-01	10	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hhup20		openurl?genre=journal&stitle=hhup20		fulltext			serial										0895-9285	1532-7043	
The International Journal of Aviation Psychology	1050-8414	1532-7108	1997-01-01	7	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hiap20		openurl?genre=journal&stitle=hiap20		fulltext			serial										1050-8414	1532-7108	
Journal of Infant, Child, and Adolescent Psychotherapy	1528-9168	1940-9214	2000-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hicp20		openurl?genre=journal&stitle=hicp20		fulltext			serial										1528-9168	1940-9214	
Identity	1528-3488	1532-706X	2001-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hidn20		openurl?genre=journal&stitle=hidn20		fulltext			serial										1528-3488	1532-706X	
International Journal of Human-Computer Interaction	1044-7318	1532-7590	1997-01-01	9	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hihc20		openurl?genre=journal&stitle=hihc20		fulltext			serial										1044-7318	1532-7590	
International Journal of Listening	1090-4018	1932-586X	1997-01-01	11	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hijl20		openurl?genre=journal&stitle=hijl20		fulltext			serial										1090-4018	1932-586X	
International Journal on Media Management	1424-1277	1424-1250	1999-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hijm20		openurl?genre=journal&stitle=hijm20		fulltext			serial										1424-1277	1424-1250	
International Journal of Testing	1530-5058	1532-7574	2001-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hijt20		openurl?genre=journal&stitle=hijt20		fulltext			serial										1530-5058	1532-7574	
Journal of Cognition and Development	1524-8372	1532-7647	2000-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hjcd20		openurl?genre=journal&stitle=hjcd20		fulltext			serial										1524-8372	1532-7647	
Journal of Family Communication	1526-7431	1532-7698	2001-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hjfc20		openurl?genre=journal&stitle=hjfc20		fulltext			serial										1526-7431	1532-7698	
Journal of Latinos and Education	1534-8431	1532-771X	2002-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hjle20		openurl?genre=journal&stitle=hjle20		fulltext			serial										1534-8431	1532-771X	
Journal of Media and Religion	1534-8423	1534-8415	2002-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hjmr20		openurl?genre=journal&stitle=hjmr20		fulltext			serial										1534-8423	1534-8415	
Journal of Personality Assessment	0022-3891	1532-7752	1997-01-01	68	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hjpa20		openurl?genre=journal&stitle=hjpa20		fulltext	previously: Journal of Projective Techniques and Personality Assessment (1963 - 1970), Journal of Projective Techniques (1950 - 1962), Rorschach Research Exchange and Journal of Projective Techniques (1947 - 1949), Rorschach Research Exchange (1936 - 1946)		serial										0022-3891	1532-7752	
International Journal for the Psychology of Religion	1050-8619	1532-7582	1997-01-01	7	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hjpr20		openurl?genre=journal&stitle=hjpr20		fulltext			serial										1050-8619	1532-7582	
Journal of Radio Studies	1095-5046	1550-6843	1997-01-01	4	1	2007-01-01	14	2	http://www.tandfonline.com/openurl?genre=journal&stitle=hjrs19		openurl?genre=journal&stitle=hjrs19		fulltext	now: Journal of Radio & Audio Media (2008 - )		serial										1095-5046	1550-6843	
Journal of Radio & Audio Media	1937-6529	1937-6537	2008-01-01	15	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hjrs20		openurl?genre=journal&stitle=hjrs20		fulltext			serial										1937-6529	1937-6537	
Journal of Education for Students Placed at Risk (JESPAR)	1082-4669	1532-7671	1997-01-01	2	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hjsp20		openurl?genre=journal&stitle=hjsp20		fulltext			serial										1082-4669	1532-7671	
Language Acquisition	1048-9223	1532-7817	1997-01-01	6	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hlac20		openurl?genre=journal&stitle=hlac20		fulltext			serial										1048-9223	1532-7817	
Language Assessment Quarterly	1543-4303	1543-4311	2004-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hlaq20		openurl?genre=journal&stitle=hlaq20		fulltext			serial										1543-4303	1543-4311	
Journal of Language, Identity & Education	1534-8458	1532-7701	2002-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hlie20		openurl?genre=journal&stitle=hlie20		fulltext			serial										1534-8458	1532-7701	
Language Learning and Development	1547-5441	1547-3341	2005-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hlld20		openurl?genre=journal&stitle=hlld20		fulltext			serial										1547-5441	1547-3341	
Journal of the Learning Sciences	1050-8406	1532-7809	1997-01-01	6	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hlns20		openurl?genre=journal&stitle=hlns20		fulltext			serial										1050-8406	1532-7809	
Multivariate Behavioral Research	0027-3171	1532-7906	1997-01-01	32	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hmbr20		openurl?genre=journal&stitle=hmbr20		fulltext			serial										0027-3171	1532-7906	
Mind, Culture, and Activity	1074-9039	1532-7884	1997-01-01	4	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hmca20		openurl?genre=journal&stitle=hmca20		fulltext			serial										1074-9039	1532-7884	
Multicultural Perspectives	1521-0960	1532-7892	1999-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hmcp20		openurl?genre=journal&stitle=hmcp20		fulltext			serial										1521-0960	1532-7892	
Mass Communication and Society	1520-5436	1532-7825	1998-01-01	1	01-Feb				http://www.tandfonline.com/openurl?genre=journal&stitle=hmcs20		openurl?genre=journal&stitle=hmcs20		fulltext			serial										1520-5436	1532-7825	
Journal of Media Economics	0899-7764	1532-7736	1997-01-01	10	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hmec20		openurl?genre=journal&stitle=hmec20		fulltext			serial										0899-7764	1532-7736	
Media Psychology	1521-3269	1532-785X	1999-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hmep20		openurl?genre=journal&stitle=hmep20		fulltext			serial										1521-3269	1532-785X	
Measurement: Interdisciplinary Research & Perspectives	1536-6367	1536-6359	2003-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hmes20		openurl?genre=journal&stitle=hmes20		fulltext			serial										1536-6367	1536-6359	
Metaphor and Symbol	1092-6488	1532-7868	1997-01-01	12	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hmet20		openurl?genre=journal&stitle=hmet20		fulltext			serial										1092-6488	1532-7868	
Journal of Mass Media Ethics	0890-0523	1532-7728	1997-01-01	12	1	2014-12-31	29	4	http://www.tandfonline.com/openurl?genre=journal&stitle=hmme20		openurl?genre=journal&stitle=hmme20		fulltext	Now: Journal of Media Ethics: Exploring Questions of Media Morality (2015 - current)		serial										0890-0523	1532-7728	
Journal of Media Ethics: Exploring Questions of Media Morality	2373-6992	2373-700X	2015-01-01	30	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hmme21		openurl?genre=journal&stitle=hmme21		fulltext	Previously: Journal of Mass Media Ethics: Exploring Questions of Media Morality (1985 - 2014)		serial									10.1080/hmme21	2373-6992	2373-700X	
Measurement in Physical Education and Exercise Science	1091-367X	1532-7841	1997-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hmpe20		openurl?genre=journal&stitle=hmpe20		fulltext			serial										1091-367X	1532-7841	
International Multilingual Research Journal	1931-3152	1931-3160	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hmrj20		openurl?genre=journal&stitle=hmrj20		fulltext			serial										1931-3152	1931-3160	
Mathematical Thinking and Learning	1098-6065	1532-7833	1999-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hmtl20		openurl?genre=journal&stitle=hmtl20		fulltext			serial										1098-6065	1532-7833	
Journal of Organizational Computing and Electronic Commerce	1091-9392	1532-7744	1997-01-01	7	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hoce20		openurl?genre=journal&stitle=hoce20		fulltext			serial										1091-9392	1532-7744	
Parenting	1529-5192	1532-7922	2001-01-01	1	01-Feb				http://www.tandfonline.com/openurl?genre=journal&stitle=hpar20		openurl?genre=journal&stitle=hpar20		fulltext			serial										1529-5192	1532-7922	
Pedagogies: An International Journal	1554-480X	1554-4818	2006-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hped20		openurl?genre=journal&stitle=hped20		fulltext			serial										1554-480X	1554-4818	
Peabody Journal of Education	0161-956X	1532-7930	1997-01-01	72	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hpje20		openurl?genre=journal&stitle=hpje20		fulltext			serial										0161-956X	1532-7930	
Psychological Inquiry	1047-840X	1532-7965	1997-01-01	17	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hpli20		openurl?genre=journal&stitle=hpli20		fulltext			serial										1047-840X	1532-7965	
Popular Communication	1540-5702	1540-5710	2003-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hppc20		openurl?genre=journal&stitle=hppc20		fulltext			serial										1540-5702	1540-5710	
Journal of Public Relations Research	1062-726X	1532-754X	1997-01-01	9	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hprr20		openurl?genre=journal&stitle=hprr20		fulltext			serial										1062-726X	1532-754X	
Psychoanalytic Dialogues	1048-1885	1940-9222	1997-01-01	7	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hpsd20		openurl?genre=journal&stitle=hpsd20		fulltext			serial										1048-1885	1940-9222	
Psychoanalytic Inquiry	0735-1690	1940-9133	1997-01-01	17	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hpsi20		openurl?genre=journal&stitle=hpsi20		fulltext			serial										0735-1690	1940-9133	
International Journal of Psychoanalytic Self Psychology	1555-1024	1940-9141	2006-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hpsp20		openurl?genre=journal&stitle=hpsp20		fulltext			serial										1555-1024	1940-9141	
Research in Human Development	1542-7609	1542-7617	2004-01-01	1	01-Feb				http://www.tandfonline.com/openurl?genre=journal&stitle=hrhd20		openurl?genre=journal&stitle=hrhd20		fulltext			serial										1542-7609	1542-7617	
Rhetoric Review	0735-0198	1532-7981	1997-01-01	15	2				http://www.tandfonline.com/openurl?genre=journal&stitle=hrhr20		openurl?genre=journal&stitle=hrhr20		fulltext			serial										0735-0198	1532-7981	
Research on Language & Social Interaction	0835-1813	1532-7973	1997-01-01	30	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hrls20		openurl?genre=journal&stitle=hrls20		fulltext			serial										0835-1813	1532-7973	
Social Biology	0037-766X		1997-03-01	44	01-Feb	2006-12-31	53	03-Apr	http://www.tandfonline.com/openurl?genre=journal&stitle=hsbi19		openurl?genre=journal&stitle=hsbi19		fulltext	now: Biodemography and Social Biology		serial										0037-766X		
Biodemography and Social Biology	1948-5565	1948-5573	2008-01-01	54	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hsbi20		openurl?genre=journal&stitle=hsbi20		fulltext	previously:Social Biology (1969 - 2007)		serial										1948-5565	1948-5573	
Spatial Cognition & Computation	1387-5868	1542-7633	2003-01-01	3	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hscc20		openurl?genre=journal&stitle=hscc20		fulltext			serial										1387-5868	1542-7633	
Structural Equation Modeling: A Multidisciplinary Journal	1070-5511	1532-8007	1997-01-01	4	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hsem20		openurl?genre=journal&stitle=hsem20		fulltext			serial										1070-5511	1532-8007	
Studies in Gender and Sexuality	1524-0657	1940-9206	2000-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hsgs20		openurl?genre=journal&stitle=hsgs20		fulltext			serial										1524-0657	1940-9206	
Scientific Studies of Reading	1088-8438	1532-799X	1997-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hssr20		openurl?genre=journal&stitle=hssr20		fulltext			serial										1088-8438	1532-799X	
International Journal of Strategic Communication	1553-118X	1553-1198	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hstc20		openurl?genre=journal&stitle=hstc20		fulltext			serial										1553-118X	1553-1198	
Teaching Artist Journal	1541-1796	1541-180X	2003-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=htaj20		openurl?genre=journal&stitle=htaj20		fulltext			serial										1541-1796	1541-180X	
Technical Communication Quarterly	1057-2252	1542-7625	1997-01-01	6	1				http://www.tandfonline.com/openurl?genre=journal&stitle=htcq20		openurl?genre=journal&stitle=htcq20		fulltext			serial										1057-2252	1542-7625	
Theory Into Practice	0040-5841	1543-0421	1997-01-01	36	1				http://www.tandfonline.com/openurl?genre=journal&stitle=htip20		openurl?genre=journal&stitle=htip20		fulltext			serial										0040-5841	1543-0421	
Teaching and Learning in Medicine	1040-1334	1532-8015	1997-01-01	9	1				http://www.tandfonline.com/openurl?genre=journal&stitle=htlm20		openurl?genre=journal&stitle=htlm20		fulltext			serial										1040-1334	1532-8015	
Visual Communication Quarterly	1555-1393	1555-1407	1997-01-01	4	1				http://www.tandfonline.com/openurl?genre=journal&stitle=hvcq20		openurl?genre=journal&stitle=hvcq20		fulltext			serial										1555-1393	1555-1407	
Autophagy	1554-8627	1554-8635	2005-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kaup20		openurl?genre=journal&stitle=kaup20					serial										1554-8627	1554-8635	
Cell Adhesion and Migration	1933-6918	1933-6926	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kcam20		openurl?genre=journal&stitle=kcam20					serial										1933-6918	1933-6926	
Cell Cycle	1538-4101	1551-4005	2002-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kccy20		openurl?genre=journal&stitle=kccy20		fulltext			serial										1538-4101	1551-4005	
Channels	1933-6950	1933-6969	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kchl20		openurl?genre=journal&stitle=kchl20		fulltext			serial										1933-6950	1933-6969	
Epigenetics	1559-2294	1559-2308	2006-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kepi20		openurl?genre=journal&stitle=kepi20					serial										1559-2294	1559-2308	
Fly	1933-6934	1933-6942	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kfly20		openurl?genre=journal&stitle=kfly20					serial										1933-6934	1933-6942	
Prion	1933-6896	1933-690X	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kprn20		openurl?genre=journal&stitle=kprn20					serial										1933-6896	1933-690X	
Plant Signaling & Behavior	1559-2316	1559-2324	2006-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=kpsb20		openurl?genre=journal&stitle=kpsb20					serial										1559-2316	1559-2324	
