publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Computational Intelligence	0824-7935	1467-8640	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8640		10.1111/(ISSN)1467-8640		fulltext		Wiley	serial								P
Computer Animation And Virtual Worlds	1546-4261	1546-427X	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1546-427X		10.1002/(ISSN)1546-427X		fulltext		Wiley	serial								P
Computer Applications In Engineering Education	1061-3773	1099-0542	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0542		10.1002/(ISSN)1099-0542		fulltext		Wiley	serial								P
Computer Graphics Forum	0167-7055	1467-8659	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8659		10.1111/(ISSN)1467-8659		fulltext		Wiley	serial								P
Computer-aided Civil And Infrastructure Engineering	1093-9687	1467-8667	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8667		10.1111/(ISSN)1467-8667		fulltext		Wiley	serial								P
Concurrency And Computation: Practice And Experience	1532-0626	1532-0634	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1532-0634		10.1002/(ISSN)1532-0634		fulltext		Wiley	serial								P
Conservation Biology	0888-8892	1523-1739	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1523-1739		10.1111/(ISSN)1523-1739		fulltext		Wiley	serial								P
Contributions To Plasma Physics	0863-1042	1521-3986	2000	40					http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-3986		10.1002/(ISSN)1521-3986		fulltext		Wiley	serial								P
Crystal Research And Technology	0232-1300	1521-4079	1998	33					http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-4079		10.1002/(ISSN)1521-4079		fulltext		Wiley	serial								P
Curtis's Botanical Magazine	1355-4905	1467-8748	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8748		10.1111/(ISSN)1467-8748		fulltext		Wiley	serial								P
Cytometry. Part A	1552-4922	1552-4930	2003						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1552-4930		10.1002/(ISSN)1552-4930		fulltext		Wiley	serial								P
Cytometry. Part B Clinical Cytometry	1552-4949	1552-4957	2003						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1552-4957		10.1002/(ISSN)1552-4957		fulltext		Wiley	serial								P
Cytoskeleton	1949-3584	1949-3592	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1949-3592		10.1002/(ISSN)1949-3592		fulltext		Wiley	serial								P
Dental Traumatology	1600-4469	1600-9657	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-9657		10.1111/(ISSN)1600-9657		fulltext		Wiley	serial								P
Development, Growth & Differentiation	0012-1592	1440-169X	1997	39					http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1440-169X		10.1111/(ISSN)1440-169X		fulltext		Wiley	serial								P
Developmental Dynamics	1058-8388	1097-0177	1996	205					http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0177		10.1002/(ISSN)1097-0177		fulltext		Wiley	serial								P
Developmental Psychobiology	0012-1630	1098-2302	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2302		10.1002/(ISSN)1098-2302		fulltext		Wiley	serial								P
Diversity And Distributions	1366-9516	1472-4642	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1472-4642		10.1111/(ISSN)1472-4642		fulltext		Wiley	serial								P
Drug Development Research	0272-4391	1098-2299	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2299		10.1002/(ISSN)1098-2299		fulltext		Wiley	serial								P
Earth Surface Processes And Landforms	0197-9337	1096-9837	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-9837		10.1002/(ISSN)1096-9837		fulltext		Wiley	serial								P
Earthquake Engineering & Structural Dynamics	0098-8847	1096-9845	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-9845		10.1002/(ISSN)1096-9845		fulltext		Wiley	serial								P
East African Wildlife Journal	0070-8038		2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2028/issues		10.1111/(ISSN)1365-2028		fulltext		Wiley	serial								P
Ecography	0906-7590	1600-0587	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0587		10.1111/(ISSN)1600-0587		fulltext		Wiley	serial								P
Ecohydrology	1936-0584	1936-0592	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1936-0592		10.1002/(ISSN)1936-0592		fulltext		Wiley	serial								P
Ecological Entomology	0307-6946	1365-2311	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2311		10.1111/(ISSN)1365-2311		fulltext		Wiley	serial								P
Ecological Management & Restoration	1442-7001	1839-3330	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1442-8903/issues		10.1111/(ISSN)1442-8903		fulltext		Wiley	serial								P
Ecology Letters	1461-023X	1461-0248	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1461-0248		10.1111/(ISSN)1461-0248		fulltext		Wiley	serial								P
Ecology Of Freshwater Fish	0906-6691	1600-0633	2013						http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0633		10.1111/(ISSN)1600-0633		fulltext		Wiley	serial								P
Electrical Engineering In Japan	0424-7760	1520-6416	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6416		10.1002/(ISSN)1520-6416		fulltext		Wiley	serial								P
Electroanalysis	1040-0397	1521-4109	1998	10					http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-4109		10.1002/(ISSN)1521-4109		fulltext		Wiley	serial								P
Electronics And Communications In Japan	1942-9533	1942-9541	2013						http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1942-9541		10.1002/(ISSN)1942-9541		fulltext		Wiley	serial								P
Electrophoresis	0173-0835	1522-2683	1999	20					http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1522-2683		10.1002/(ISSN)1522-2683		fulltext		Wiley	serial								P
Embo Reports	1469-221X	1469-3178	2000	1					http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1469-3178		10.1002/(ISSN)1469-3178		fulltext		Wiley	serial								P
Engineering In Life Sciences	1618-0240	1618-2863	2001	1					http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1618-2863		10.1002/(ISSN)1618-2863		fulltext		Wiley	serial								P
