publication_title	print_identifier	online_identifier	first_author	title_url	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Histoire de l’Iran contemporain	9782707146410	9782707164780	Mohammad-Reza Djalili	http://www.cairn.info/histoire-de-l-iran-contemporain--9782707146410.htm	2011-01-01							DEC_DJALI_2010_01												
Le libéralisme de Hayek	9782707133847	9782707168399	Gilles Dostaler	http://www.cairn.info/le-liberalisme-de-hayek--9782707133847.htm	2011-01-01							DEC_DOSTA_2001_01												
L’économie du Japon	9782707177629	9782707162427	Évelyne Dourille-Feer	http://www.cairn.info/l-economie-du-japon--9782707177629.htm	2014-01-19							DEC_DOURI_2014_01												
Le multiculturalisme	9782707169181	9782707169341	Milena Doytcheva	http://www.cairn.info/le-multiculturalisme--9782707169341.htm	2011-09-25							DEC_DOYTC_2011_01												
Économie du football professionnel	9782707182098	9782707183569	Bastien Drut	http://www.cairn.info/economie-du-football-professionnel--9782707182098.htm	2014-06-19							DEC_DRUT_2014_01												
La formation professionnelle continue	9782707186928	9782707188304	Claude Dubar	http://www.cairn.info/la-formation-professionnelle-continue--9782707186928.htm	2015-11-25							DEC_DUBAR_2015_01												
L'expérience sociologique	9782707153531	9782707163073	François Dubet	http://www.cairn.info/l-experience-sociologique--9782707153531.htm	2011-01-01							DEC_DUBET_2007_01												
Le capital-risque	9782707146069	9782707161987	Emmanuelle Dubocage	http://www.cairn.info/le-capital-risque--9782707146069.htm	2011-01-01							DEC_DUBOC_2006_01												
L’affaire Dreyfus	9782707171429	9782707171672	Vincent Duclert	http://www.cairn.info/l-affaire-dreyfus--9782707171672.htm	2012-06-12							DEC_DUCLE_2012_01												
La connaissance dans les entreprises	9782707174673	9782707176554	Aurélie Dudezert	http://www.cairn.info/la-connaissance-dans-les-entreprises--9782707174673.htm	2013-02-26							DEC_DUDEZ_2013_01												
L'ethnographie économique	9782707149176	9782707163035	Caroline Dufy	http://www.cairn.info/l-ethnographie-economique--9782707149176.htm	2011-01-01							DEC_DUFY_2007_01												
Histoire politique de la IV<sup>e</sup> République	9782707133373	9782707168429	Éric Duhamel	http://www.cairn.info/histoire-politique-de-la-ive-republique--9782707133373.htm	2011-01-01							DEC_DUHAM_2000_01												
La mobilité professionnelle	9782707165831	9782707174857	Richard Duhautois	http://www.cairn.info/la-mobilite-professionnelle--9782707165831.htm	2012-07-08							DEC_DUHAU_2012_01												
Histoire de l’URSS	9782707156860	#978270759656	Sabine Dullin	http://www.cairn.info/histoire-de-l-urss--9782707156860.htm	2011-01-01							DEC_DULLI_2009_01												
Sociologie des institutions politiques	9782707158611	9782707174871	Delphine Dulong	http://www.cairn.info/sociologie-des-institutions-politiques--9782707158611.htm	2012-10-28							DEC_DULON_2012_01												
Économie marxiste du capitalisme	9782707139573	9782707168177	Gérard Duménil	http://www.cairn.info/economie-marxiste-du-capitalisme--9782707139573.htm	2011-01-01							DEC_DUMEN_2003_01												
Quel avenir pour nos retraites ?	9782707131720	9782707168450	Gaël Dupont	http://www.cairn.info/quel-avenir-pour-nos-retraites---9782707131720.htm	2011-01-01							DEC_DUPON_2000_01												
Le dilemme du prisonnier	9782707148834	9782707162090	Nicolas Eber	http://www.cairn.info/le-dilemme-du-prisonnier--9782707148834.htm	2011-01-01							DEC_EBER_2006_01												
L’économie expérimentale	9782707173751	9782707175199	Nicolas Eber	http://www.cairn.info/l-economie-experimentale--9782707173751.htm	2012-11-07							DEC_EBER_2012_01												
La ségrégation urbaine	9782707164254	9782707189158	Marco Oberti	http://www.cairn.info/la-segregation-urbaine--9782707164254.htm	2016-03-01							DEC_EDMON_2016_01												
La sociologie du travail	9782707159342	9782707161772	Sabine Erbès-Seguin	http://www.cairn.info/la-sociologie-du-travail--9782707159342.htm	2011-01-01							DEC_ERBES_2010_01												
Sociologie des publics	9782707159045	9782707166043	Jean-Pierre Esquenazi	http://www.cairn.info/sociologie-des-publics--9782707159045.htm	2011-01-01							DEC_ESQUE_2009_01												
Économie politique de l’entreprise	9782707133540	9782707167514	François Eymard-Duvernay	http://www.cairn.info/economie-politique-de-l-entreprise--9782707133540.htm	2011-04-01							DEC_EYMAR_2004_01												
Histoire de la justice en France	9782707182890	9782707188274	Jean-Claude Farcy	http://www.cairn.info/histoire-de-la-justice-en-france--9782707182890.htm	2015-10-01							DEC_FARCY_2015_01												
La Banque centrale européenne	9782707164612	9782707164797	Étienne Farvaque	http://www.cairn.info/la-banque-centrale-europeenne--9782707164612.htm	2011-01-01							DEC_FARVA_2010_01												
Le coaching dans les organisations	9782707166630	9782707173935	Pauline Fatien Diochon	http://www.cairn.info/le-coaching-dans-les-organisations--9782707166630.htm	2012-06-14							DEC_FATIE_2012_01												
Économie et politique des changements climatiques	9782707143822	9782707160690		http://www.cairn.info/economie-et-politique-des-changements-climatiques--9782707143822.htm	2011-01-01							DEC_FAUCH_2005_01												
La communication des organisations	9782707183439	9782707185594	Bertrand Fauré	http://www.cairn.info/la-communication-des-organisations--9782707183439.htm	2014-11-24							DEC_FAURE_2014_01												
Féminin Masculin	9782707131690	9782707160751	Michèle Ferrand	http://www.cairn.info/feminin-masculin--9782707131690.htm	2011-03-23							DEC_FERRA_2009_01												
Sociologie des villes	9782707177056	9782707177964	Yankel Fijalkow	http://www.cairn.info/sociologie-des-villes--9782707177056.htm	2014-01-15							DEC_FIJAL_2013_01												
Sociologie du logement	9782707189448	9782707190819	Yankel Fijalkow	http://www.cairn.info/sociologie-du-logement--9782707189448.htm	2016-03-23							DEC_FIJAL_2016_01												
Le régime politique de la Ve République	9782707167088	9782707167286	Bastien François	http://www.cairn.info/le-regime-politique-de-la-ve-republique--9782707167088.htm	2011-01-01							DEC_FRANC_2011_01												
Introduction à l’histoire environnementale	9782707165756	9782707183613	Jean-Baptiste Fressoz	http://www.cairn.info/introduction-a-l-histoire-environnementale--9782707165756.htm	2014-09-30							DEC_FRESS_2014_01												
Politique et religion aux États-Unis	9782707153975	9782707165978	Camille Froidevaux-Metterie	http://www.cairn.info/politique-et-religion-aux-Etats-unis--9782707153975.htm	2011-01-01							DEC_FROID_2009_01												
La concurrence imparfaite	9782707139504	9782707161208	Jean Gabszewicz	http://www.cairn.info/la-concurrence-imparfaite--9782707139504.htm	2011-01-01							DEC_GABSZ_2003_01												
La différenciation des produits	9782707150004	9782707161307	Jean Gabszewicz	http://www.cairn.info/la-differenciation-des-produits--9782707150004.htm	2011-01-01							DEC_GABSZ_2006_01												
Socio-économie des services	9782707139511	9782707168139	Jean Gadrey	http://www.cairn.info/socio-economie-des-services--9782707139511.htm	2011-01-01							DEC_GADRE_2003_01												
Les nouveaux indicateurs de richesse	9782707190635	9782707192073	Jean Gadrey	http://www.cairn.info/les-nouveaux-indicateurs-de-richesse--9782707190635.htm	2016-07-07							DEC_GADRE_2016_01												
Les franc-maçonneries (XVIII<sup>e</sup>-XXI<sup>e</sup> siècle)	9782707140876	9782707162632		http://www.cairn.info/les-franc-maconneries-xviiie-xxie-siecle--9782707140876.htm	2011-01-01							DEC_GALCE_2004_01												
Valeurs et cultures en Europe	9782707138460	9782707164117	Olivier Galland	http://www.cairn.info/valeurs-et-cultures-en-europe--9782707138460.htm	2011-01-01							DEC_GALLA_2007_01												
Les jeunes	9782707156952	9782707166081	Olivier Galland	http://www.cairn.info/les-jeunes--9782707156952.htm	2011-01-01							DEC_GALLA_2009_01												
L'adaptation au changement climatique	9782707174697	9782707182845	Valentine van Gameren	http://www.cairn.info/l-adaptation-au-changement-climatique--9782707174697.htm	2014-06-18							DEC_GAMER_2014_01												
Le management de projet	9782707169891	9782707170804	Gilles Garel	http://www.cairn.info/le-management-de-projet--9782707169891.htm	2012-01-08							DEC_GAREL_2011_01												
La médecine et les sciences	9782707145192	9782707161444	Jean-Paul Gaudillère	http://www.cairn.info/la-medecine-et-les-sciences--9782707145192.htm	2011-01-01							DEC_GAUDI_2008_01												
Le chômage	9782707187956	9782707189110	Jérôme Gautié	http://www.cairn.info/le-chomage--9782707187956.htm	2015-11-30							DEC_GAUTI_2015_01												
Les stratégies des ressources humaines	9782707186720	9782707188311	Bernard Gazier	http://www.cairn.info/les-strategies-des-ressources-humaines--9782707186720.htm	2015-10-01							DEC_GAZIE_2015_01												
Le syndicalisme enseignant	9782707146977	9782707162311	Bertrand Geay	http://www.cairn.info/le-syndicalisme-enseignant--9782707146977.htm	2011-01-01							DEC_GEAY_2005_01												
Économie des matières premières	9782707188090	9782707189134	Pierre-Noël Giraud	http://www.cairn.info/economie-des-matieres-premieres--9782707188090.htm	2015-12-01							DEC_GIRAU_2015_01												
L'intérim	9782707149541	9782707163141	Dominique Glaymann	http://www.cairn.info/l-interim--9782707149543.htm	2011-01-01							DEC_GLAYM_2007_01												
L’école économique autrichienne	9782707164391	9782707176561	Sandye Gloria-Palermo	http://www.cairn.info/l-ecole-economique-autrichienne--9782707164391.htm	2013-03-05							DEC_GLORI_2013_01												
Mai 68	9782707153098	9782707166319	Boris Gobille	http://www.cairn.info/mai-68--9782707153098.htm	2011-01-01							DEC_GOBIL_2009_01												
La justice climatique mondiale	9782707185488	9782707189059	Olivier Godard	http://www.cairn.info/la-justice-climatique-mondiale--9782707185488.htm	2015-11-26							DEC_GODAR_2015_01												
L’économie des BRIC	9782707173386	9782707177940	Andrea Goldstein	http://www.cairn.info/l-economie-des-bric--9782707173386.htm	2014-01-14							DEC_GOLDS_2013_01												
Les conditions de travail	9782707183392	9782707185600	Michel Gollac	http://www.cairn.info/les-conditions-de-travail--9782707183392.htm	2015-01-25							DEC_GOLLA_2014_01												
La Bourse	9782707148056	9782707161178	Daniel Goyeau	http://www.cairn.info/la-bourse--9782707148056.htm	2011-01-01							DEC_GOYEA_2007_01												
La gouvernance de la mondialisation	9782707175540	9782707176585	Jean-Christophe Graz	http://www.cairn.info/la-gouvernance-de-la-mondialisation--9782707175540.htm	2013-03-06							DEC_GRAZ_2013_01												
La decentralisation	9782707146014	9782707161277	Xavier Greffe	http://www.cairn.info/la-decentralisation--9782707146014.htm	2011-01-01							DEC_GREFF_2005_01												
Les théories de la reconnaissance	9782707178268	9782707182296	Haud Guéguen	http://www.cairn.info/les-theories-de-la-reconnaissance--9782707178268.htm	2014-06-17							DEC_GUEGU_2014_01												
Les nouvelles théories de la croissance	9782707140920	9782707162830	Dominique Guellec	http://www.cairn.info/les-nouvelles-theories-de-la-croissance--9782707140920.htm	2011-01-01							DEC_GUELL_2003_01												
Économie de l’innovation	9782707159144	9782707166067	Dominique Guellec	http://www.cairn.info/economie-de-l-innovation--9782707159144.htm	2011-01-01							DEC_GUELL_2009_01												
Le protectionnisme	9782707135384	9782707168337	Bernard Guillochon	http://www.cairn.info/le-protectionnisme--9782707135384.htm	2011-01-01							DEC_GUILL_2001_01												
Économie de l’éducation	9782707140555	9782707160584	Marc Gurgand	http://www.cairn.info/economie-de-l-education--9782707140555.htm	2011-01-01							DEC_GURGA_2005_01												
La Crise de 1929	9782707159069	9782707166098	Pierre-Cyrille Hautc?ur	http://www.cairn.info/la-crise-de-1929--9782707159069.htm	2011-01-01							DEC_HAUTC_2009_01												
La sociologie de l’art	9782707143310	9782707161710	Nathalie Heinich	http://www.cairn.info/la-sociologie-de-l-art--9782707143310.htm	2011-03-24							DEC_HEINI_2004_01												
La sociologie de Norbert Elias	9782707138309	9782707161734	Nathalie Heinich	http://www.cairn.info/la-sociologie-de-norbert-elias--9782707138309.htm	2011-01-01							DEC_HEINI_2010_01												
L’Union européenne	9782707143907	9782707163240	Christian Hen	http://www.cairn.info/l-union-europeenne--9782707143907.htm	2011-01-01							DEC_HEN_2006_01												
Sociologie de la consommation	9782707142962	9782707163677	Nicolas Herpin	http://www.cairn.info/sociologie-de-la-consommation--9782707142962.htm	2011-03-24							DEC_HERPI_2004_01												
Le pouvoir des grands	9782707149725	9782707162267	Nicolas Herpin	http://www.cairn.info/le-pouvoir-des-grands--9782707149725.htm	2011-01-01							DEC_HERPI_2006_01												
Consommation et modes de vie en France	9782707156655	9782707166357	Nicolas Herpin	http://www.cairn.info/consommation-et-modes-de-vie-en-france--9782707156655.htm	2011-01-01							DEC_HERPI_2008_01												
Introduction à Antonio Gramsci	9782707170101	9782707176615	George Hoare	http://www.cairn.info/introduction-a-antonio-gramsci--9782707170101.htm	2013-04-11							DEC_HOARE_2013_01												
L’économie des logiciels	9782707138446	9782707167576		http://www.cairn.info/l-economie-des-logiciels--9782707138446.htm	2011-01-01							DEC_HORN_2007_01												
L’économie de l’Afrique	9782707176387	9782707177391	Philippe Hugon	http://www.cairn.info/l-economie-de-l-afrique--9782707176387.htm	2013-07-08							DEC_HUGON_2013_01												
Les tests d'intelligence	9782707149992	9782707162939	Michel Huteau	http://www.cairn.info/les-tests-d-intelligence--9782707149992.htm	2011-01-01							DEC_HUTEA_2006_01												
Les marchés du travail en Europe	9782707132147	9782707168436	 IRES	http://www.cairn.info/les-marches-du-travail-en-europe--9782707132147.htm	2011-01-01							DEC_IRES_2000_01												
Sociologie des comportements sexuels	9782707145819	9782707163806	Maryse Jaspard	http://www.cairn.info/sociologie-des-comportements-sexuels--9782707145819.htm	2011-01-01							DEC_JASPA_2005_02												
Les violences contre les femmes	9782707168948	9782707169273	Maryse Jaspard	http://www.cairn.info/les-violences-contre-les-femmes--9782707169273.htm	2011-09-25							DEC_JASPA_2011_01												
Les expérimentations aléatoires en économie	9782707169464	9782707178039	Arthur Jatteau	http://www.cairn.info/les-experimentations-aleatoires-en-economie--9782707169464.htm	2014-01-16							DEC_JATTE_2013_01												
La guerre froide	9782707183248	9782707185631	Stanislas Jeannesson	http://www.cairn.info/la-guerre-froide--9782707183248.htm	2015-01-25							DEC_JEANN_2014_01												
Le système pénal	9782707154149	9782707166173	Jean-Paul Jean	http://www.cairn.info/le-systeme-penal--9782707154149.htm	2011-01-01							DEC_JEAN_2008_01												
