publication_title	print_identifier	online_identifier	first_author	title_url	publisher_name	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Atlas électoral 2007	9782724610116	9782724686869	Pascal Perrineau	http://www.cairn.info/l-atlas-electoral-2007--9782724610116.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_PERRI_2007_01											
Le vote de rupture	9782724610680	9782724687118	Pascal Perrineau	http://www.cairn.info/le-vote-de-rupture-les-elections-presidentielle-et--978272461068.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_PERRI_2008_01											
La politique internationale de l’Union européenne	9782724609684	9782724688146	Franck Petiteville	http://www.cairn.info/la-politique-internationale-de-l-union-europeenn--9782724609684.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-19							SCPO_PETIT_2006_01											
Ethica Erotica	9782724613209	9782724613223	Patrick Pharo	http://www.cairn.info/ethica-erotica--9782724613209.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-02-01							SCPO_PHARO_2013_01											
Une histoire de l’État en Europe	9782724611038	9782724688559	Jean Picq	http://www.cairn.info/une-histoire-de-l-etat-en-europe--9782724611038.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_PICQ_2009_01											
Gouverner la ville par projet	9782724611014	9782724687422	Gilles Pinson	http://www.cairn.info/gouverner-la-ville-par-projet--9782724611014.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-18							SCPO_PINSO_2009_01											
Peut-on sauver les forêts tropicales ?	9782724614060	9782724614084	Romain Pirard	http://www.cairn.info/peut-on-sauver-les-forets-tropicales--9782724614060.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-01-01							SCPO_PIRAR_2013_01											
Négociations internationales	9782724612813		Franck Petiteville	http://www.cairn.info/negociations-internationales--9782724612813.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-01-01							SCPO_PLACI_2013_01											
Le G20, laboratoire d’un monde émergent	9782724612219	9782724688207	Karoline Postel-Vinay	http://www.cairn.info/le-G20-laboratoire-d-un-monde-emergent--9782724612219.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_POSTE_2011_01											
Ils nous avaient promis la paix	9782724609479	9782724688061	Béatrice Pouligny	http://www.cairn.info/ils-nous-avaient-promis-la-paix--9782724609479.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_POULI_2004_01											
Votez tous pour moi !	9782724609523	9782724688566	Yves Pourcher	http://www.cairn.info/votez-tous-pour-moi--9782724609523.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_POURC_2004_01											
Les anciens combattants et la société française 1914-1939	9782724603903	9782724685893	Antoine Prost	http://www.cairn.info/les-anciens-combattants-et-la-societe-francaise-I--9782724603903.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_PROST_1977_01											
Les anciens combattants et la société française 1914-1939	9782724603910	9782724685886	Antoine Prost	http://www.cairn.info/les-anciens-combattants-et-la-societe-francaise-19--9782724603915.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_PROST_1977_02											
Les anciens combattants et la société française 1914-1939	9782724603927	9782724685879	Antoine Prost	http://www.cairn.info/les-anciens-combattants-et-la-societe-francaise-19--9782724603923.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_PROST_1977_03											
Jean Zay et la gauche du radicalisme	9782724608953	9782724686326	Antoine Prost	http://www.cairn.info/jean-zay-et-la-gauche-du-radicalisme--272460895X.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_PROST_2003_01											
La citoyenneté européenne	9782724615203	9782724615227	Teresa Pullano	http://www.cairn.info/la-citoyennete-europeenne--9782724615203.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-01-01							SCPO_PULLA_2014_01											
L'Union européenne dans le temps long	9782724610765	9782724687071	Jean-Louis Quermonne	http://www.cairn.info/Union-europeenne-dans-le-temps-long--9782724610765.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-19							SCPO_QUERM_2008_01											
L'attraction mondiale	9782724612684	9782724688740	Frédéric Ramel	http://www.cairn.info/l-attraction-mondiale--9782724612684.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_RAMEL_2012_01											
L’invention du PACS	9782724611007	9782724687439	Wilfried Rault	http://www.cairn.info/l-invention-du-PACS--9782724611007.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_RAULT_2009_01											
Les États-Unis devant l’opinion française, 1815-1852	9782724601596	9782724685701	René Rémond	http://www.cairn.info/les-etats-unis-devant-l-opinion-francaise--9782724601599.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_REMON_1962_01											
Forces religieuses et attitudes politiques dans la France contemporaine	9782724601732	9782724685732	René Rémond	http://www.cairn.info/forces-religieuses-et-attitudes-politiques-dans-la--9782724601734.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_REMON_1965_01											
Edouard Daladier, chef de gouvernement	9782724603774	9782724685862	René Remond	http://www.cairn.info/edouard-daladier-chef-de-gouvernement--978272460377X.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_REMON_1977_01											
De la démocratie locale en Europe	9782724608410		Bruno Rémond	http://www.cairn.info/de-la-democratie-locale-en-europe--9782724608410.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_REMON_2001_01											
Regard sur le siècle	9782724610147	9782724686838		http://www.cairn.info/regard-sur-le-siecle--9782724610147.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_REMON_2007_01											
La construction politique du prix de l’énergie	9782724615609	9782724615623	Thomas Reverdy	http://www.cairn.info/la-construction-politique-du-prix-de-l-energie--9782724615609.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-05-04							SCPO_REVER_2014_01											
Les vertus de la transparence	9782724608625		Arnaud Reygrobellet	http://www.cairn.info/les-vertus-de-la-transparence--9782724608623.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-01							SCPO_REYG_2001_01											
L'opinion européenne 2001	9782724608502	9782724688641	Dominique Reynié	http://www.cairn.info/l-opinion-europeenne-2001--272460850X.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-09-23							SCPO_REYNI_2001_01											
Le Cambodge de 1945 à nos jours	9782724611182	9782724687378	Philippe Richer	http://www.cairn.info/le-cambodge-de-1945-a-nos-jours--9782724611182.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_RICHE_2009_01											
Le bilan d’Obama	9782724611915	9782724687897	Olivier Richomme	http://www.cairn.info/le-bilan-d-obama--9782724611915.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_RICHO_2012_01											
Le développement	9782724610482	9782724686661	Gilbert Rist	http://www.cairn.info/developpement--9782724610482.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-19							SCPO_RIST_2007_01											
L’économie ordinaire entre songes et mensonges	9782724611564	9782724683288	Gilbert Rist	http://www.cairn.info/l-economie-ordinaire-entre-songes-et-mensonges--9782724611410.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_RIST_2010_01											
Le développement	9782724612790	9782724688900	Gilbert Rist	http://www.cairn.info/le-developpement--9782724612790.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-06-30							SCPO_RIST_2015_01											
Mesurer la délinquance	9782724612233	9782724687750	Philippe Robert	http://www.cairn.info/mesurer-la-delinquance--9782724612233.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_ROBER_2011_01											
Les contrats de travail flexibles	9782724616705	9782724616729	Sophie Robin-Olivier	http://www.cairn.info/les-contrats-de-travail-flexibles--9782724616705.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-05-04							SCPO_ROBIN_2015_01											
La société chinoise vue par ses sociologues	9782724610734	9782724687095	Jean-Louis Rocca	http://www.cairn.info/la-societe-chinoise-vue-par-ses-sociologues--9782724610734.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_ROCCA_2008_01											
Débat sur l’État virtuel	9782724608915		Richard Rosecrance	http://www.cairn.info/debat-sur-l-etat-virtuel--9782724608915.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_ROSEC_2003_01											
Le mouvement Frondizi et le radicalisme argentin	9782724600384	9782724685770	Alain Rouquié	http://www.cairn.info/le-mouvement-frondizi-et-le-radicalisme-argentin--978272460038X.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_ROUQU_1967_01											
Art <i>vs</i> war	9782724611946	9782724687880	Violaine Roussel	http://www.cairn.info/art-vs-war--9782724611946.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_ROUSS_2011_01											
Les Européens face à l'élargissement	9782724609288	9782724686425	Jacques Rupnik	http://www.cairn.info/les-europeens-face-a-l-elargissement--272460928X.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-06-07							SCPO_RUPNI_2004_01											
Les banlieues de l'Europe	9782724610444	9782724686692	Jacques Rupnik	http://www.cairn.info/les-banlieues-de-l-europe-les-politiques-de-voisin--9782724610444.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_RUPNI_2007_01											
Géopolitique de la démocratisation	9782724615807	9782724615821	Jacques Rupnik	http://www.cairn.info/geopolitique-de-la-democratisation--9782724615807.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-06-30							SCPO_RUPNI_2014_01											
La République des constitutionnalistes	9782724612349	9782724688306	Guillaume Sacriste	http://www.cairn.info/la-republique-des-constitutionnalistes--9782724612349.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_SACRI_2011_01											
L’identité au travail	9782724605594	9782724685985	Renaud Sainsaulieu	http://www.cairn.info/l-identite-au-travail--9782724605594.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_SAINS_1988_01											
L’identité au travail	9782724614954	9782724614978	Renaud Sainsaulieu	http://www.cairn.info/l-identite-au-travail--9782724614954.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-04-01							SCPO_SAINS_2014_01											
Patron de Renault	9782724611168	9782724688429	Cyrille Sardais	http://www.cairn.info/patron-de-renault--9782724611168.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_SARDA_2009_01											
Théories et concepts de l’intégration européenne	9782724611410	9782724687699	Sabine Saurugger	http://www.cairn.info/theories-et-concepts-de-l-integration-europeenne--9782724611410.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_SAURU_2010_01											
La France et la Suisse ou la force du petit	9782724611366	9782724687255	Janick Marina Schaufelbuehl	http://www.cairn.info/la-france-et-la-suisse-ou-la-force-du-petit--9782724611366.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_SCHAU_2009_01											
L’égalité sous conditions	9782724617351	9782724617375	Réjane Sénac	http://www.cairn.info/l-egalite-sous-conditions--9782724617351.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-09-03							SCPO_SENAC_2015_01											
Maîtriser la mondialisation	9782724608342	9782724686203	Pierre de Senarclens	http://www.cairn.info/maitriser-la-mondialisation--9782724608342.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_SENAR_2000_01											
Critique de la mondialisation	9782724609011		Pierre de Senarclens	http://www.cairn.info/critique-de-la-mondialisation--9782724609011.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-01							SCPO_SENAR_2003_01											
Faire valoir ses droits au quotidien	9782724609868	9782724686593	Yasmine Siblot	http://www.cairn.info/faire-valoir-ses-droits-au-quotidien--9782724609867.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_SIBLO_2006_01											
Intégration et déviance au sein du système international	9782724615708	9782724615722	Soraya Sidani	http://www.cairn.info/integration-et-deviance-au-sein-du-systeme-interna--9782724615708.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-01-01							SCPO_SIDAN_2014_01											
La grève de la faim	9782724611045	9782724687859	Johanna Siméant	http://www.cairn.info/la-greve-de-la-faim--9782724611045.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-21							SCPO_SIMEA_2009_01											
Les ouvriers et la politique	9782724609356	9782724686418	Michel Simon	http://www.cairn.info/les-ouvriers-et-la-politique--9782724609352.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_SIMON_2004_01											
Penser la décroissance	9782724613001	9782724613025	Agnès Sinai	http://www.cairn.info/penser-la-decroissance--9782724613001.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-01-01							SCPO_SINAI_2013_01											
Économie de l'après-croissance	9782724617559	9782724617566	Agnès Sinaï	http://www.cairn.info/economie-de-l-apres-croissance--9782724617559.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-11-03							SCPO_SINAI_2015_01											
Femmes et pouvoir sous la Ve République	9782724612202	9782724687767	Mariette Sineau	http://www.cairn.info/femmes-et-pouvoir-sous-la-ve-republique--9782724612202.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_SINEA_2011_01											
Les nouvelles relations internationales	9782724607550	9782724686159	Marie-Claude Smouts	http://www.cairn.info/les-nouvelles-relations-internationales--9782724607554.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_SMOUT_1998_01											
Forêts tropicales, jungle internationale	9782724608526		Marie-Claude Smouts	http://www.cairn.info/forets-tropicales-jungle-internationale--9782724608526.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_SMOUT_2001_01											
La situation postcoloniale	9782724610406	9782724686715	Marie-Claude Smouts	http://www.cairn.info/la-situation-postcoloniale--9782724610406.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_SMOUT_2007_01											
La violence révolutionnaire	9782724610628	9782724687125	Isabelle Sommier	http://www.cairn.info/la-violence-revolutionnaire--9782724610628.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_SOMMI_2008_01											
Le mouvement Poujade	9782724610062	9782724686890	Romain Souillac	http://www.cairn.info/le-mouvement-poujade--9782724610062.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-21							SCPO_SOUIL_2007_01											
Maurice Barrès et le nationalisme français	9782724602265	9782724685831	Zeev Sternhell	http://www.cairn.info/maurice-barres-et-le-nationalisme-francais--9782724602269.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_STERN_1972_01											
L’éternel retour	9782724606454	9782724686081	Zeev Sternhell	http://www.cairn.info/l-eternel-retour--9782724606450.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_STERN_1994_01											
Les sondages et la science politique	9782724600414	9782724685749	Jean Stoetzel	http://www.cairn.info/les-sondages-et-la-science-politique--978272460041X.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_STOET_1966_01											
Dialogue sur les quotas	9782724613766	9782724613780	Nenad Stojanovi?	http://www.cairn.info/dialogue-sur-les-quotas--9782724613766.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-02-01							SCPO_STOJA_2013_01											
La guerre invisible	9782724608472		Benjamin Stora	http://www.cairn.info/la-guerre-invisible--9782724608472.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_STORA_2001_01											
La société civile face au pouvoir	9782724608861		Roger Sue	http://www.cairn.info/la-societe-civile-face-au-pouvoir--9782724608860.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_SUE_2003_01											
L'univers politique des paysans dans la France contemporaine	#9782724602285	9782724685824	Yves Tavernier	http://www.cairn.info/l-univers-politique-des-paysans-dans-la-france--9782724602285.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_TAVER_1972_01											
Les politiques de la diversité	9782724611557	9782724687613	Emmanuelle Le Texier	http://www.cairn.info/les-politiques-de-la-diversite--9782724611557.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-06-13							SCPO_TEXIE_2010_01											
Mon village. Ses hommes, ses routes, son école. 1848-1914	#9782724604652	9782724688375	Roger Thabault	http://www.cairn.info/mon-village-ses-hommes-ses-routes-son-ecole--2724604652.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_THABA_1982_01											
La naissance de l'État social japonais	9782724617856	9782724617870	Bernard Thomann	http://www.cairn.info/la-naissance-de-l-etat-social-japonais--9782724617856.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-11-03							SCPO_THOM_2015_01											
L'Asie et le futur du monde	9782724612226	9782724685541	Yves Tiberghien	http://www.cairn.info/l-asie-et-le-futur-du-monde--9782724612226.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_TIBER_2012_01											
Politique(s) du conflit	9782724610666		Charles Tilly	http://www.cairn.info/politique-s-du-conflit--9782724609752.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_TILLY_2008_01											
