publication_title	print_identifier	online_identifier	first_author	title_url	publisher_name	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
La politique de santé mentale en France	9782200275945	9782200281847		http://www.cairn.info/la-politique-de-sante-mentale-en-france--9782200275945.htm	Armand Colin	2016-03-09							ARCO_DEMAI_2012_01											
Les milieux « naturels » du globe	9782200355838	9782200243678		http://www.cairn.info/les-milieux-naturels-du-globe--9782200355838.htm	Armand Colin	2016-03-09							ARCO_DEMAN_2009_01											
Les formes du relief terrestre	9782200244286	9782200271343		http://www.cairn.info/les-formes-du-relief-terrestre--9782200244286.htm	Armand Colin	2016-03-09							ARCO_DERRU_2010_01											
La sagesse présocratique	9782200277376	9782200288693		http://www.cairn.info/la-sagesse-presocratique--9782200277376.htm	Armand Colin	2016-03-09							ARCO_DESCL_2013_01											
Un asile pour tous les peuples ?	9782200289270	9782200600907		http://www.cairn.info/un-asile-pour-tous-les-peuples--9782200289270.htm	Armand Colin	2016-03-09							ARCO_DIAZ_2014_01											
Manuel d'archéologie	9782200266769	9782200274276		http://www.cairn.info/manuel-d-archeologie--9782200266769.htm	Armand Colin	2016-03-09							ARCO_DJIND_2011_01											
La muséologie	9782200291181	9782200601133		http://www.cairn.info/la-museologie-histoire-developpements-enjeux-actue--9782200291181.htm	Armand Colin	2016-03-09							ARCO_DROUG_2014_01											
Le musée de société	9782200283032	9782200602574		http://www.cairn.info/le-musee-de-societe--9782200283032.htm	Armand Colin	2016-03-09							ARCO_DROUG_2015_01											
Sociologie des professions	9782200603021	9782200603670		http://www.cairn.info/sociologie-des-professions--9782200603021.htm	Armand Colin	2016-05-11							ARCO_DUBAR_2015_01											
La socialisation	9782200601874	9782200603137		http://www.cairn.info/socialisation--9782200601874.htm	Armand Colin	2016-03-09							ARCO_DUBA_2015_01											
L'Afrique subsaharienne	9782200272760	9782200273835		http://www.cairn.info/l-afrique-subsaharienne--9782200272760.htm	Armand Colin	2016-03-09							ARCO_DUBRE_2011_01											
La Révolution française et l'histoire du monde	9782200257699	9782200600464		http://www.cairn.info/La-revolution-francaise-et-l-histoire-du-monde--9782200257699.htm	Armand Colin	2016-03-09							ARCO_DUCAN_2014_01											
L’affaire Dreyfus	9782200244163	9782200246693		http://www.cairn.info/l-affaire-dreyfus--9782200244163.htm	Armand Colin	2016-01-04							ARCO_DUCLE_2009_01											
Diagnostic et gouvernance des territoires	9782200278304	9782200282752		http://www.cairn.info/diagnostic-et-gouvernance-des-territoires--9782200278304.htm	Armand Colin	2016-03-24							ARCO_DUMON_2012_01											
Éthique et déontologie dans l’Éducation nationale	9782200280581	9782200288150		http://www.cairn.info/ethique-et-deontologie-dans-l-education-nationale--9782200280581.htm	Armand Colin	2016-03-09							ARCO_DUPEY_2013_01											
Sociologie de l’école	9782200259976	9782200283599		http://www.cairn.info/sociologie-de-l-ecole--9782200259976.htm	Armand Colin	2016-03-09							ARCO_DURU_2012_01											
Histoire de l’économie française	9782200345105	9782200245177		http://www.cairn.info/histoire-de-l-economie-francaise--9782200345105.htm	Armand Colin	2016-03-09							ARCO_ECK_2009_01											
L'ambre et le fossile	9782200294847	9782200295196		http://www.cairn.info/l-ambre-et-le-fossile--9782200294847.htm	Armand Colin	2016-03-09							ARCO_ESPAG_2014_01											
L'héritage ambigu de la colonisation	9782200281335	9782200283285		http://www.cairn.info/l-heritage-ambigu-de-la-colonisation--9782200281335.htm	Armand Colin	2016-03-09							ARCO_ETEMA_2012_01											
Église et société en Occident	9782200355876	9782200243982		http://www.cairn.info/eglise-et-societe-en-occident--9782200355876.htm	Armand Colin	2016-03-09							ARCO_FELLE_2009_01											
Les nationalismes dans l’Espagne contemporaine (1975-2011)	9782200280505	9782200286705		http://www.cairn.info/les-nationalismes-dans-l-espagne-contemporaine--9782200280505.htm	Armand Colin	2016-03-09							ARCO_FERNA_2012_01											
« Si tu vas à Rio... »	9782200277253	9782200284480		http://www.cairn.info/si-tu-vas-a-rio--9782200277253.htm	Armand Colin	2016-03-09							ARCO_FLEC_2013_01											
Le Reich allemand	9782200262334	9782200256296		http://www.cairn.info/le-reich-allemand--9782200262334.htm	Armand Colin	2016-03-09							ARCO_FLONN_2003_01											
L’Italie fasciste	9782200269944	9782200242466		http://www.cairn.info/l-italie-fasciste--9782200269944.htm	Armand Colin	2016-03-09							ARCO_FORO_2006_01											
Géomorphologie dynamique et environnement	9782200246235	9782200603700		http://www.cairn.info/geomorphologie-dynamique-et-environnement--9782200246235.htm	Armand Colin	2016-03-09							ARCO_FORT_2015_01											
Des femmes et des hommes singuliers	9782200289232	9782200292478		http://www.cairn.info/des-femmes-et-des-hommes-singuliers--9782200289232.htm	Armand Colin	2016-03-09							ARCO_FROID_2014_01											
L’empire colonial français de Richelieu à Napoléon	9782200354909	9782200603847		http://www.cairn.info/l-empire-colonial-francais-de-richelieu-a-napoleon--9782200354909.htm	Armand Colin	2016-03-09							ARCO_GAINO_2015_01											
Sociologie de la jeunesse	9782200270087			http://www.cairn.info/sociologie-de-la-jeunesse--9782200270087.htm	Armand Colin	2016-01-04							ARCO_GALLA_2011_01											
L’enseignement de l’Histoire en France	9782200262754	9782200242657		http://www.cairn.info/l-enseignement-de-l-histoire-en-france--9782200262754.htm	Armand Colin	2016-03-09							ARCO_GARCI_2003_01											
Et Dieu sous-traita le Salut au marché	9782200280420	9782200283292		http://www.cairn.info/et-dieu-sous-traita-le-salut-au-marche--9782200280420.htm	Armand Colin	2016-03-09							ARCO_GARCI_2012_01											
Les objets ont-ils un genre ?	9782200277130	9782200281137		http://www.cairn.info/les-objets-ont-ils-un-genre--9782200277130.htm	Armand Colin	2016-03-09							ARCO_GELA_2012_01											
Repenser la responsabilité sociale de l'entreprise	9782200280499	9782200288044		http://www.cairn.info/repenser-la-responsabilite-sociale-de-l-entreprise--9782200280499.htm	Armand Colin	2016-03-09							ARCO_GEND_2013_01											
Sociologie politique des élites	9782200268534	9782200275730		http://www.cairn.info/sociologie-politique-des-elites--9782200268534.htm	Armand Colin	2016-03-09							ARCO_GENIE_2011_01											
La construction de l’Europe	9782200353056	9782200242442		http://www.cairn.info/la-construction-de-l-europe--9782200353056.htm	Armand Colin	2016-03-09							ARCO_GERBE_2007_01											
L'Afrique du Sud et les États voisins	9782200289867	9782200290955		http://www.cairn.info/l-afrique-du-sud-et-les-etats-voisins--9782200289867.htm	Armand Colin	2016-03-09							ARCO_GERVA_2013_01											
L’abolition de la peine capitale en France	9782200255886	9782200257804		http://www.cairn.info/l-abolition-de-la-peine-capitale-en-france--9782200255886.htm	Armand Colin	2016-03-09							ARCO_GHERA_2011_01											
Les conflits dans le monde	9782200272715	9782200273842		http://www.cairn.info/les-conflits-dans-le-monde--9782200272715.htm	Armand Colin	2016-03-09							ARCO_GIBLI_2011_01											
Lucrèce et la modernité	9782200280574	9782200286873		http://www.cairn.info/lucrece-et-la-modernite--9782200280574.htm	Armand Colin	2016-03-09							ARCO_GIGA_2013_01											
Histoire des crises et des cycles économiques	9782200244552	9782200246662		http://www.cairn.info/histoire-des-crises-et-des-cycles-economiques--9782200244552.htm	Armand Colin	2016-03-09							ARCO_GILLE_2009_01											
Les femmes dans la France moderne	9782200601584	9782200603854		http://www.cairn.info/les-femmes-dans-la-france-moderne--9782200601584.htm	Armand Colin	2016-03-09							ARCO_GODIN_2015_01											
Droit de conquête et droits des Indiens	9782200293055	9782200600983		http://www.cairn.info/droit-de-conquete-et-droits-des-indiens--9782200293055.htm	Armand Colin	2016-03-09							ARCO_GOME_2014_01											
La dissonance cognitive	9782200278601			http://www.cairn.info/la-dissonance-cognitive--9782200278601.htm	Armand Colin	2016-03-09							ARCO_GOSLI_2013_01											
Le monde hellénistique	9782200355166	9782200242374		http://www.cairn.info/le-monde-hellenistique--9782200355166.htm	Armand Colin	2016-03-09							ARCO_GRAND_2008_01											
La concurrence mémorielle	9782200259174	9782200276300		http://www.cairn.info/la-concurrence-memorielle--9782200259174.htm	Armand Colin	2016-03-09							ARCO_GRAND_2011_01											
Polémiques à l’école	9782200277178	9782200283414		http://www.cairn.info/Polemiques-a-l-ecole--9782200277178.htm	Armand Colin	2016-03-09							ARCO_GRAND_2012_01											
Les groupes d’intérêt	9782200259983	9782200281625		http://www.cairn.info/les-groupes-d-interet--9782200259983.htm	Armand Colin	2016-03-09							ARCO_GROSS_2012_01											
Dynamiques des espaces ruraux dans le monde	9782200259259	9782200272968		http://www.cairn.info/dynamiques-des-espaces-ruraux-dans-le-monde--9782200259259.htm	Armand Colin	2016-03-09							ARCO_GUIBE_2011_01											
Les ouvriers en France	9782200277420	9782200292683		http://www.cairn.info/les-ouvriers-en-france--9782200277420.htm	Armand Colin	2016-03-09							ARCO_GUICH_2014_01											
Les défis du vieillissement	9782200249205			http://www.cairn.info/les-defis-du-vieillissement--9782200249205.htm	Armand Colin	2016-03-09							ARCO_GUILL_2010_01											
Réformes et réformisme dans la France contemporaine	9782200249465			http://www.cairn.info/reformes-et-reformisme-dans-la-france-contemporain--9782200249465.htm	Armand Colin	2016-03-09							ARCO_GUILL_2012_01											
L'entretien	9782200286088			http://www.cairn.info/l-entretien--9782200286088.htm	Armand Colin	2016-03-09							ARCO_GUITT_2013_01											
Les professions intermédiaires	9782200280642	9782200287115		http://www.cairn.info/les-professions-intermediaires--9782200280642.htm	Armand Colin	2016-03-09							ARCO_GUIT_2013_01											
Écologie et société	9782200244590	9782200246785		http://www.cairn.info/ecologie-et-societe--9782200244590.htm	Armand Colin	2016-03-09							ARCO_GUNNE_2009_01											
Sociologie politique : l'action publique	9782200259990			http://www.cairn.info/sociologie-politique-l-action-publique--9782200259990.htm	Armand Colin	2016-03-09							ARCO_HASSE_2011_01											
Les relations internationales dans l'Europe moderne	9782200269036	9782200242343		http://www.cairn.info/les-relations-internationales-dans-leurope-moderne--9782200269036.htm	Armand Colin	2016-03-09							ARCO_HELI_2008_01											
Histoire de la pensée économique	9782200345051			http://www.cairn.info/histoire-de-la-pensee-economique--9782200345051.htm	Armand Colin	2016-03-09							ARCO_HENR_2009_01											
Sociologie des mondes agricoles	9782200354404			http://www.cairn.info/sociologie-des-mondes-agricoles--9782200354404.htm	Armand Colin	2016-03-09							ARCO_HERVI_2013_01											
D'une métropole à l'autre	9782200289201	9782200291051		http://www.cairn.info/d-une-metropole-a-l-autre--9782200289201.htm	Armand Colin	2016-03-09							ARCO_IMBE_2014_01											
Economie politique de l'Afrique contemporaine	9782200286552			http://www.cairn.info/economie-politique-de-l-afrique-contemporaine--9782200286552.htm	Armand Colin	2016-03-09							ARCO_JACQU_2013_01											
L'Europe - Aménager les territoires	9782200244194	9782200246730		http://www.cairn.info/l-europe-amenager-les-territoires--9782200244194.htm	Armand Colin	2016-03-09							ARCO_JEAN_2009_01											
Sociologie de la police	9782200603502			http://www.cairn.info/sociologie-de-la-police--9782200603502.htm	Armand Colin	2016-03-09							ARCO_JOBAR_2015_01											
Franz Boas	9782200285470	9782200288716		http://www.cairn.info/franz-boas--9782200285470.htm	Armand Colin	2016-03-09							ARCO_KALI_2013_01											
L'attention au monde	9782200280550	9782200286729		http://www.cairn.info/l-attention-au-monde--9782200280550.htm	Armand Colin	2016-03-09							ARCO_KESSO_2012_01											
Anthropologie	9782200278212			http://www.cairn.info/anthropologie--9782200278212.htm	Armand Colin	2016-03-09							ARCO_KILAN_2012_01											
L'Asie du Sud-Est	9782200277574	9782200285739		http://www.cairn.info/l-asie-du-sud-est--9782200277574.htm	Armand Colin	2016-03-09							ARCO_KONI_2012_01											
Sociologie des élites délinquantes	9782200274849			http://www.cairn.info/sociologie-des-elites-delinquantes--9782200274849.htm	Armand Colin	2016-03-09							ARCO_LASCO_2014_01											
L’identité entre ineffable et effroyable	9782200259242	9782200271190		http://www.cairn.info/l-identite-entre-ineffable-et-effroyable--9782200259242.htm	Armand Colin	2016-03-09							ARCO_LAZZA_2011_01											
La politique en librairie	9782200280482	9782200285845		http://www.cairn.info/la-politique-en-librairie--9782200280482.htm	Armand Colin	2016-03-09							ARCO_LEBAR_2012_01											
L'Égypte grecque et romaine	9782200262884	9782200256258		http://www.cairn.info/l-egypte-grecque-et-romaine--9782200262884.htm	Armand Colin	2016-03-09							ARCO_LEGRA_2004_01											
Hommes et femmes d’Égypte (IV<sup>e</sup> siècle av. n. è. - IV<sup>e</sup> siècle de n. è.)	9782200346454	9782200259495		http://www.cairn.info/hommes-et-femmes-d-egypte-ive-siecle-av-n-e--9782200346454.htm	Armand Colin	2016-03-09							ARCO_LEGRA_2010_01											
Anthropologie des pratiques langagières	9782200287788			http://www.cairn.info/anthropologie-des-pratiques-langagieres--9782200287788.htm	Armand Colin	2016-03-09							ARCO_LEGUY_2013_01											
La société du haut Moyen Âge	9782200265779	9782200243579		http://www.cairn.info/la-societe-du-haut-moyen-age--9782200265779.htm	Armand Colin	2016-03-09							ARCO_LEJAN_2003_01											
Les élites et la terre	9782200244156	9782200258078		http://www.cairn.info/les-elites-et-la-terre--9782200244156.htm	Armand Colin	2016-01-04							ARCO_LEMAO_2010_01											
Les villes portuaires maritimes dans la France moderne	9782200278205	9782200603724		http://www.cairn.info/les-villes-portuaires-maritimes-dans-la-france--9782200278205.htm	Armand Colin	2016-03-09							ARCO_LEMAO_2015_01											
Les Perses vus par les Grecs	9782200270353	9782200254162		http://www.cairn.info/les-perses-vus-par-les-grecs--9782200270353.htm	Armand Colin	2016-03-09							ARCO_LENFA_2011_01											
L’oubli des villes de l’inde	9782200272708	9782200276218		http://www.cairn.info/l-oubli-des-villes-de-l-inde--9782200272708.htm	Armand Colin	2016-03-09							ARCO_LOUIS_2011_01											
Clinique du narcissisme	9782200246372			http://www.cairn.info/clinique-du-narcissisme--9782200246372.htm	Armand Colin	2016-03-09							ARCO_MAID_2012_01											
Sociologie de la communication et des médias	9782200278274			http://www.cairn.info/sociologie-de-la-communication-et-des-medias--9782200278274.htm	Armand Colin	2016-03-09							ARCO_MAIGR_2015_01											
Economie des arts et de la culture	9782200277413			http://www.cairn.info/economie-des-arts-et-de-la-culture--9782200277413.htm	Armand Colin	2016-03-09							ARCO_MAIRE_2015_01											
Le développement durable	9782200244118	9782200270605		http://www.cairn.info/le-developpement-durable--9782200244118.htm	Armand Colin	2016-03-09							ARCO_MANCE_2010_01											
La mondialisation au XIX<sup>e</sup> siècle	9782200255145	9782200281984		http://www.cairn.info/la-mondialisation-au-xixe-siecle--9782200255145.htm	Armand Colin	2016-03-09							ARCO_MARNO_2012_01											
