publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Presse canadienne, La											PC													
Caledonia Courier (Fort St. James)											PCA													
Campbell River Mirror	1484-2769										PCB													
Capital News (Kelowna)	1717-6042										PCE													
Castlegar News											PCG													
Chilliwack Progress, The	0839-2986										PCL													
Chronicle, The (Ladysmith)	0841-3592										PCO													
Cloverdale Reporter	1719-5888										PCR													
Comox Valley Record (Courtenay)	#0836-0880										PCV													
Cowichan News Leader (Duncan), The	0703-9220										PCW													
Creston Valley Advance											PCY													
Progrès-dimanche, Le	0841-8357										PD													
Points de Vente											PDV													
Parisien Économie, Le											PE													
Eagle Valley News (Sicamous)	0828-833X										PEA													
Pèlerin											PEL													
Free Press, The (Fernie)											PFP													
Parisien, Le (site web)											PFR													
Golden Star, The	0844-0409										PGA													
Grand Forks Gazette											PGF													
Goldstream News Gazette (Victoria)	0383-1213										PGO													
Growers' Journal (Kelowna)											PGR													
Gulf Islands Driftwood (Salt Spring Island)	1198-7782										PGW													
Havre Libre											PHL													
Havre Presse, Le											PHP													
Hope Standard, The	0841-3614										PHS													
Houston Today											PHT													
Indulge Magazine											PID													
Interior News, The (Smithers)											PIN													
Aujourd'hui en France	1247-4282										PJ													
Kamloops This Week	0841-2243										PKA													
Keremeos Review											PKE													
Kitimat Northern Sentinel	1186-4761										PKI													
Kootenay News Advertiser (Cranbrook)											PKN													
Nelson Star (Castlegar)											PKO													
Kootenay Woman											PKW													
Lake Country Calendar											PLA													
Lake Cowichan Gazette, The											PLC													
Lakes District News (Burns Lake)	1184-4760										PLD													
Langley Times, The	0711-7450										PLG													
Merritt Herald											PME													
Mission Record											PMI													
Monday Magazine											PMO													
Morning Star, The (Vernon)	0842-4349										PMV													
Nanaimo News Bulletin	1717-791X										PNA													
New Westminster News Leader											PNC													
News, The (Maple Ridge)	0227-2598										PND													
News, The (Parksville Qualicum Beach)	1719-1866										PNE													
North Island Gazette (Port Hardy)	1181-4128										PNG													
North Island MidWeek (Campbell River)											PNI													
North Shore Outlook	1495-7612										PNO													
North Thomson Times, The (Clearwater)											PNT													
Northern View, The (Prince Rupert)											PNV													
Point, Le	0242-6005										PO													
Oak Bay News (Victoria)											POA													
Okanagan Falls Review (Keremeos)											POK													
Point, Le (site web)											POR													
Omineca Express (Vanderhoof)											POV													
Prairie Post											PP													
Peace Arch News (White Rock)	0700-9003										PPA													
Peninsula News Review (Sidney)											PPE													
Penticton Western News											PPN													
Prince George Free Press	1207-7062										PPS													
Progrès de Coaticook, Le (QC)											PQ													
Quesnel Cariboo Observer	1195-5023										PQC													
Progrès, Le (Lyon)	2102-6807										PR													
Revelstoke Times Review											PRE													
Progrès de Fécamp, Le											PRF													
Richmond Review, The	1490-5027										PRI													
Provence, La											PRV													
Halifax Weekly News, The (NS)											PS													
Saanich News (Victoria)	0838-9217										PSA													
Salmon Arm Observer											PSB													
Similkameen Spotlight (Princeton)											PSI													
Sooke News Mirror											PSK													
South Delta Leader											PSL													
Summerland Review											PSR													
Surrey Leader, The	1490-7526										PSY													
Bedford-Sackville Weekly News, The (NS)											PT													
Terrace Standard	0841-9264										PTA													
Trail-Rossland News											PTL													
Tri-City News (Port Coquitlam)	0839-4741										PTN													
Trail Daily Times											PTR													
Dartmouth-Cole Harbour Weekly News, The (NS)											PU													
Protégez-vous	0701-8517										PV													
Valley Echo, The (Invermere)											PVA													
Victoria News	0846-4235										PVI													
Protégez-vous (site web)											PVW													
Prairie Post West											PW													
WE Vancouver											PWE													
Williams Lake Tribune, The											PWL													
Wine Trails											PWN													
Express, L' (Orleans)											PX													
Orléans Star											PY													
East Ottawa Star											PZ													
Écho La Tuque - Haut St-Maurice, L'											QA													
2 Rives, Les (Sorel-Tracy, QC)											QAA													
Actualités, Les (Asbestos, QC)											QAC													
Agri Vallée (Valleyfield, QC)											QAG													
Avant-Poste, L' (Matane, QC)											QAV													
Beauport Express											QB													
Beauce Média											QBM													
Brossard Éclair (QC)											QBR													
Charlesbourg Express											QC													
Citoyen Rouyn-Noranda - Abitibi-Ouest, Le (QC)											QCA													
Camrose Canadian, The (AB)											QCAM													
Citoyen Vallée de l'Or - Harricana, Le (QC)											QCB													
Courrier du Fleuve, Le (Rimouski, QC)											QCF													
Courrier du Sud, Le (Longueuil, QC)											QCO													
Cold Lake Sun, The (AB)											QCOL													
Courier Press, The (Wallaceburg, ON)											QCOP													
Crowsnest Pass Promoter, The (AB)											QCRO													
Actuel, L' (Haute-Saint-Charles / Les Rivières)											QD													
Delhi News-Record, The (ON)											QDEL													
Appel, L' (Sainte-Foy)											QE													
Écho Abitibien, L' (Val-d'Or, QC)											QEA													
Écho de La Baie, L' (Gaspé, QC)											QEB													
Écho de la Lièvre, L' (Mont-Laurier, QC)											QEC													
Écho de la Rive-Nord, L' (Ste-Thérèse, QC)											QED													
Écho de Laval, L' (QC)											QEF													
Écho de Repentigny, L' (QC)											QEG													
Écho de Saint-Eustache, L' (QC)											QEH													
Écho de Saint-Jean-sur-Richelieu, L' (QC)											QEI													
Écho de Shawinigan, L' (QC)											QEJ													
Écho de Trois-Rivières, L' (QC)											QEK													
Écho de Victoriaville, L' (QC)											QEL													
Écho du Nord, L' (St-Jérôme, QC)											QEM													
Éclaireur-Progrès, L' (St-Georges, QC)											QEN													
Voix du Sud, La (Lac-Etchemin, QC)											QF													
Fairview Post, The (AB)											QFAI													
Frontière, La (Rouyn-Noranda, QC)											QFR													
Jacques-Cartier, Le											QG													
Gananoque Reporter, The (ON)											QGAN													
Gleaner, The (Huntingdon, QC)											QGL													
Guelph Review (ON)											QGUE													
Journal Économique, Le											QH													
Havre, Le (Gaspé, QC)											QHA													
Hanna Herald, The (AB)											QHAN													
Hebdo Régional de Beauce (QC)											QHE													
High River Times, The (AB)											QHIG													
Huron Expositor, The (Seaforth, ON)											QHUR													
Québec Express (La Cité / Limoilou)											QI													
Impact de Drummondville, L' (QC)											QIA													
Independent on Sunday (UK)											QIAAB													
Information d'Affaires Rive-Sud, L' (Beloeil, QC)											QIB													
Information du Nord, L' - Mont-Tremblant (QC)											QIC													
Information du Nord, L' - Ste-Agathe (QC)											QID													
Information du Nord, L' - Vallée de la Rouge (QC)											QIE													
Information Ste-Julie/Varennes/St-Amable, L' (QC)											QIF													
Information, L' (Mont-Joli, QC)											QIG													
Ingersoll Times, The (ON)											QING													
Innisfil Examiner (ON)											QINN													
InPort News (Port Colborne, ON)											QINP													
Cités Nouvelles (Dollard-des-Ormeaux)											QJ													
Jamésien, Le (Chibougamau, QC)											QJA													
Journal de Chambly, Le (QC)											QJB													
Journal de Joliette, Le (QC)											QJC													
Journal de Magog, Le (QC)											QJD													
Journal de Saint-Bruno/St-Basile, Le (QC)											QJE													
Journal de Saint-Hubert, Le (QC)											QJF													
Journal de Sherbrooke, Le (QC)											QJG													
Journal des Pays-d'en-Haut La Vallée, Le (QC)											QJH													
Journal L'Aviron (Campbellton, NB)											QJI													
Journal Saint-François, Le (Valleyfield, QC)											QJJ													
Monitor - West End Edition, The	1707-925X										QK													
Kincardine News, The (ON)											QKIN													
Kitchener-Waterloo Review (ON)											QKIT													
Chronicle, The (West Island)											QL													
Lacombe Globe, The (AB)											QLAC													
Leamington Post (ON)											QLEA													
Londoner (London, ON)											QLON													
Westmount Examiner (QC)	0834-7557										QM													
Meadow Lake Progress, The (SK)											QMEA													
Melfort Journal, The (SK)											QMEL													
Mirabel, Le (St-Jérôme, QC)											QMI													
Bonjour Dimanche (Gatineau)											QN													
New African											QNA													
Nanton News, The (AB)											QNAN													
Nipawin Journal, The (SK)											QNIP													
Nord-Est, Le (Sept-Îles, QC)											QNO													
Northeast Sun (Melfort/Nipawin, SK)											QNOM													
Norwich Gazette, The (ON)											QNOR													
Québec Hebdo											QO													
Oeil Régional, L' (Beloeil, QC)											QOE													
Ottawa Capital City News (ON)											QOTT													
CTV - Question Period											QP													
Peuple - Lévis, Le (QC)											QPA													
Paris Star, The (ON)											QPAR													
Peuple - Lotbinière, Le (QC)											QPB													
Peace Country Sun, The (AB)											QPEA													
Pelham News (ON)											QPEL													
Pharillon, Le (Gaspé, QC)											QPH													
Pincher Creek Echo, The (AB)											QPIN													
Plein Jour de Baie-Comeau (QC)											QPL													
Point du Lac Saint-Jean, Le (St-Félicien, QC)											QPN													
Port-Cartois, Le (QC)											QPO													
Progrès-Écho (Rimouski, QC)											QPR													
Petite-Nation, La (Saint-André-Avellin)											QQ													
Revue, La (Gatineau)											QR													
Reflet, Le (Delson, QC)											QRD													
Réveil, Le (Jonquière, QC)											QRE													
Record-Gazette, The (Peace River, AB)											QREC													
Rimouskois, Le (QC)											QRI													
Riverain, Le (Ste-Anne-des-Monts, QC)											QRJ													
Bulletin, Le (Gatineau, QC)											QS													
Sunday Telegraph (UK)											QSABC													
Québec Science											QSC													
Seigneurie, La (Boucherville, QC)											QSE													
Sentinelle, La (Chibougamau, QC)											QSF													
Shoreline Beacon (Port Elgin, ON)											QSHO													
Soleil de Châteauguay, Le (QC) (éd. du mercredi)											QSL													
Soleil de Châteauguay, Le (QC) (éd. du samedi)											QSM													
Soleil de Salaberry-de-Valleyfield, Le (QC)											QSN													
Sortir - Vivre en Montérégie (QC)											QSO													
St-Laurent Portage, Le (Rivière-du-Loup, QC)											QST													
Strathmore Standard, The (AB)											QSTR													
Source du Haut St-Laurent, La (Huntingdon, QC)											QSU													
Quotidien, Le	1486-1879										QT													
24 hours Calgary											QTHC													
24 hours Edmonton											QTHE													
24 hours Ottawa											QTHO													
24 hours Toronto											QTHT													
24 hours Vancouver											QTHV													
Tillsonburg News (ON)											QTIL													
Today's Farmer (Chatham, ON)											QTOD													
Transgaspésien, Le (Gaspé, QC)											QTR													
Régional, Le (Aylmer, Hull)											QU													
Revue du samedi, La (Gatineau)											QV													
Vermilion Standard (AB)											QVER													
24 heures Montréal											QVHM													
Vision Terre et Forêt (Rimouski, QC)											QVI													
Voix de la Matanie, La (QC)											QVM													
Voix Gaspésienne, La (QC)											QVN													
Voix, La (Sorel-Tracy, QC)											QVO													
Vulcan Advocate, The (AB)											QVUL													
Hebdo du Saint-Maurice, L' (Shawinigan)											QW													
Western Review, The (Drayton Valley, AB)											QWES													
Wetaskiwin Times, The (AB)											QWET													
Whitecourt Star, The (AB)											QWHI													
Windsor This Week (ON)											QWIN													
Hebdo Journal, L' (Cap-de-la-Madeleine)											QX													
Hebdo Mékinac - Des Chenaux, L' (St-Tite)											QZ													
Reuters World General News											RA													
ABC News (web site ref.)											RAB													
RiskAssur-hebdo	1632-3106										RAH													
Reuters général											RB													
BBC News (web site ref.)											RBC													
ICI Radio-Canada - Le Radiojournal											RC													
News - Government of Canada (web site ref.)											RCG													
Red Deer Advocate	1186-3110										RD													
République des Pyrénées, La (blogues)											RDB													
République des Pyrénées, La (site web)											RDP													
Nouvelles - Gouvernement du Canada (réf. site web)											RGC													
Reuters Health E-Line											RHA													
Reuters Health Industry Briefing											RHB													
Reuters Medical News											RHC													
CBC Radio - The House											RI													
InternetNews (web site ref.)											RIN													
Inter Press Service (web site ref.)											RIP													
CBC Radio - World Report											RK													
Reuters Economic											RM													
Nouvelle, La (Sherbrooke)											RN													
Places Matter (web site ref.)											RNW													
Reports (Premium)											RPL													
Reports (Public)											RPP													
Reuters économique											RQ													
Infopresse	0827-4711										RS													
Revue Parlementaire, La											RU													
ICI Radio-Canada Télé - Le Téléjournal											RV													
Bangladesh Government News											RVBA													
Canadian Government News											RVCA													
Daily Today's Muslim											RVDA													
European Union News											RVEU													
Financial Law Reporter											RVFI													
Islamic Banking and Insurance News											RVIS													
Malaysian Government News											RVMA													
Pakistan Company Updates											RVPA													
Pakistan Law Reporter											RVPB													
Pakistan Tenders Info Service											RVPC													
Plus Financial Reports											RVPK													
Plus Patent News											RVPL													
Plus News Pakistan											RVPN													
Post, The (Pakistan)											RVPO													
Premium Official News											RVPR													
South Asian Company Newswire											RVSA													
South Asian Government News											RVSB													
Turkish Newswire, The											RVTU													
US Official News											RVUS													
Weekly Cutting Edge											RVWE													
PR Newswire US											RW													
Wired (web site ref.)											RWI													
CBC Radio - As It Happens 											RX													
CTV - The Verdict											RY													
BFM Business											RZA													
RMC											RZI													
Journal de Saône et Loire, Le	1620-8943										SA													
24 x 7 News (Bahrain) (web site)											SAAA													
ABN Newswire											SABN													
Above The Law (web site)											SABO													
Addis Fortune (Ethiopia)											SADD													
ADP News Middle East and Africa											SADP													
African Banker											SAFB													
Africa Review (web site)											SAFC													
AfricaFocus Bulletin											SAFD													
Afghan Islamic Press (AIP)											SAFG													
African Press Organization (APO)											SAFP													
African Business											SAFR													
Agence d'Informations du Burkina (AIB)											SAGB													
Agence de Presse Africaine (APAnews)											SAGE													
Agence Mauritanienne d'Information (AMI)											SAGM													
AKIpress News Agency											SAKI													
Al Ain Times (Abu Dhabi)											SALA													
Al-Arab											SALB													
Al Bayane (Maroc)											SALC													
Al Riyadh (Saudi Arabia)											SALD													
Al-Akhbar English (Lebanon)											SALE													
Al Alam (Iran) (web site)											SALF													
Algeria Press Service											SALG													
Al-Ahram Hebdo											SALH													
Albany Tribune (OR) (web site)											SALI													
All Iraq News Agency (AIN)											SALJ													
All Africa (site web)											SALL													
Alrroya (web site)											SALR													
Al-Shorfa (web site)											SALS													
Al-Ahram Weekly											SALW													
American Bedu (blog)											SAME													
Andy McTiernan Property and Economy Bulletin											SAND													
Angry Arab News Service, The											SANG													
ANSAmed											SANS													
Arab Finance											SARA													
Arab Times (Kuwait)											SARB													
Arabian Gazette (web site)											SARC													
Arabic Literature (blogs)											SARD													
Arab Ad											SARE													
Arabian Oil and Gas (web site)											SARG													
Agence Rwandaise d'Information (ARI-RNA)											SARI													
Arabian Money (web site)											SARM													
Armenpress News Agency											SARN													
ArmInfo - Business Bulletin											SARO													
ArmInfo - Newswire											SARP													
Arabian Supply Chain (web site)											SARS													
Asharq Alawsat											SASH													
Asian Tribune											SASI													
Aswat Masriya (Egypt) (web site)											SASM													
Aswat Al Iraq											SASW													
Australian Government News											SAUS													
Auto MiddleEast (web site)											SAUT													
Banker Africa											SBAF													
Bahrain Bourse											SBAH													
Bakhtar News Agency (Afghanistan)											SBAK													
Banker Middle East											SBAN													
Bahrain Confidential											SBAR													
Bashdar Pusho Ismaeel (blog)											SBAS													
BBC GoodFood Middle East											SBBC													
Broadview Express, The (SK)											SBE													
Bgreen (Dubai) (web site)											SBGR													
Big News Network (web site)											SBIF													
Big Project Middle East, The											SBIG													
Bihar Times (India)											SBIH													
Bikya Masr (Egypt)											SBIK													
Bina Shah (blog)											SBIN													
BioSpectrum India											SBIO													
Bizcommunity (web site)											SBIZ													
Blogs and Bloggers (India)											SBLO													
Breaking Defense (web site)											SBRD													
Breaking Energy (web site)											SBRE													
Broadcast Pro Middle East											SBRO													
Bulgarian Stock Exchange News											SBU													
Business Benchmark Middle East											SBUB													
Business Daily											SBUD													
BusinessToday (Oman)											SBUE													
Business Today More (India)											SBUM													
Bureaucracy Today (India)											SBUR													
Business Law Daily											SBUS													
Business Traveller Middle East											SBUT													
Cape Argus (South Africa)											SCAA													
Campaign Middle East											SCAM													
Cameroon POSTline (web site)											SCAO													
Capital (Addis Ababa, Ethiopia)											SCAP													
Cape Times (South Africa)											SCAQ													
Car Trade India											SCAR													
Cashy											SCAS													
Central Asian News Service											SCEN													
ChinaBidding - Tender Awards (web site)											SCHA													
China Daily - Africa (web site)											SCHB													
China Daily - Europe											SCHC													
China Daily - Hong Kong (web site)											SCHD													
China Daily - USA (web site)											SCHE													
China Watch Blog											SCHI													
ChinaBidding - Tender Notices (web site)											SCHN													
Citizen, The (Tanzania)											SCIT													
Climate Control Middle East											SCLI													
CNE - Company News in Egypt (web site)											SCNE													
ICI Radio-Canada Télé - Les coulisses du pouvoir											SCO													
Columnists (India, Pakistan)											SCOL													
CommsMEA (web site)											SCOM													
Construction Week Online											SCON													
Construction Machinery Middle East											SCOO													
CommsUpdate (web site)											SCOP													
Cosmopolitan (India)											SCOS													
CTO Forum, The											SCTO													
Cyprus Mail											SCYP													
Daily Financial Post (Karachi, Pakistan)											SDAF													
Daily Mirror (Colombo, Sri Lanka)											SDAM													
Daily News (Sri Lanka)											SDAN													
Daily News 365 (India)											SDAO													
Daily News (South Africa)											SDAP													
Daily Tribune (Bahrain)											SDAR													
Data Quest (India)											SDAT													
Daily Monitor (Uganda)											SDAU													
Daily Nation (Kenya)											SDAY													
DealCurry (web site)											SDEA													
Dealbreaker (web site)											SDEB													
Dental News (Lebanon)											SDEN													
DesignMENA (web site)											SDES													
DFA - Diamond Fields Advertiser (Kimberley, SA)											SDFA													
Dhaka Courier (Bangladesh)											SDHA													
Digit (India)											SDIG													
Digital Production Middle East (web site)											SDIP													
DQ Channels (India)											SDQC													
DQ Week (India), The											SDQW													
Deep South Star, The (SK)											SDS													
Sackville Tribune Post											SE													
Acteurs Publics (site web)	1765-2022										SEA													
Early Times (India)											SEAR													
East African, The (Kenya)											SEAS													
Acteurs Publics - Nominations (site web)											SEB													
Éconews, L' (site web)											SECO													
ICN (web site)											SECP													
Haute Gironde, La (site web)											SEG													
Egypt Today											SEGA													
Egyptian Exchange, The (EGX)											SEGB													
Egypt Independent											SEGY													
Hebdo de Charente-Maritime, L' (site web)											SEI													
Journal du Médoc, Le  (site web)											SEM													
EMBIN (Emerging Markets Business Information News)											SEMB													
Emirates Review											SEMI													
Energy Bangla											SENE													
Energy Monitor Worldwide											SENM													
Acteurs Publics - Biographies											SEP													
Express News (Sri Lanka)											SEPN													
Expression, L' (Algérie)											SEPS													
Emerging Markets Brokers Rep. Africa Middle East											SEQ													
Emerging Markets Brokers Rep. Central E. Europe											SER													
Emerging Markets Brokers Reports Latin America											SES													
Ethiopian News Agency (ENA)											SETH													
ET Net (web site)											SETN													
Eurasia Review (web site)											SEUR													
Executive Appointments Worldwide											SEXA													
San Francisco Chronicle											SF													
Fadi Abu Sa'da (Palestine)											SFAD													
FairWarning (web site)											SFAI													
FARS News Agency (Iran)											SFAR													
Fashionista (web site)											SFAS													
Financial Services Monitor Worldwide											SFIA													
Financial Mirror (Cyprus)											SFIN													
First Avenue Magazine											SFIR													
FooDiva (blog)											SFOO													
ForexPros											SFOR													
France 24 (site web)											SFRA													
France 24 (web site)											SFRB													
Friday Times, The (Lahore, Pakistan)											SFRI													
Fustany (web site)											SFUS													
FYi											SFY													
Gadgets and Gizmos (India)											SGAD													
Garhwal Post (India)											SGAR													
GCTL Insights Magazine											SGCT													
Gender Links - Opinion and Commentary Service											SGEN													
Ghana News Agency (GNA)											SGHA													
GHN News Agency (Georgia)											SGHN													
Global Data Point (web site)											SGLA													
GlobalData (India)											SGLD													
Global Property Guide											SGLO													
Global Times (China)											SGLT													
Good Housekeeping (India)											SGOO													
Green Prophet (web site)											SGRE													
Grenfell Sun, The (SK)											SGS													
GCTL8 (web site)											SGTS													
Gulf Insider (Bahrain)											SGUA													
Gulf Business											SGUB													
Gulf, The											SGUF													
Gulf Oil and Gas											SGUL													
Gulf Times (Qatar)											SGUT													
Sunday Herald, The											SH													
Health-e (South Africa)											SHEA													
Histoire, L'	0182-2411										SHI													
Hotelier Middle East (web site)											SHOM													
Horizons (Algérie)											SHOR													
Historia	0998-0091										SHS													
ICI Radio-Canada Télé - Une heure sur Terre											SHT													
H2O Middle East											SHTW													
Courrier de Chicoutimi, Le (QC)											SI													
Ibex (Pakistan)											SIBE													
ICT Monitor Worldwide											SICT													
IDentity (Dubai)											SIDE													
Courrier du Fjord, Le (QC)											SIF													
Courrier de Jonquière, Le (QC)											SIJ													
Imphal Free Press (India)											SIMP													
InPR											SIN													
India First Edition											SINA													
India Prwire											SINB													
Indian Currents											SINC													
Indian eGov Newswire											SIND													
India Today Travel Plus											SINE													
Independent on Saturday, The (South Africa)											SINF													
India Automobile News											SING													
India Energy News											SINH													
India Insurance News											SINI													
India Investment News											SINJ													
India Pharma News											SINK													
India Retail News											SINL													
Indian Banking News											SINM													
Indian Patents News											SINN													
Indian Trademark News											SINO													
Industry 2.0											SINT													
IPR Strategic Information Databases											SIPR													
Iran Investment Monthly											SIRA													
Iranian Government News											SIRB													
Iranian Students News Agency (ISNA)											SIRC													
Iran News											SIRD													
Iran Daily											SIRE													
IRIN (français)											SIRF													
IRIN Africa											SIRI													
IRIN Asia											SIRR													
IRIN Middle East											SIRT													
Islamic Business and Finance											SISB													
Islamic Finance News Supplements											SISF													
Islamic Globe, The											SISG													
IT Mag (Algérie)											SITM													
ITP (web site)											SITP													
ITWeb (web site)											SITW													
Jagran Post (web site)											SJAG													
Jerusalem Post (Israel) (web site)											SJER													
Jordan News Agency (Petra)											SJOR													
Journal de St-Michel											SK													
Kazakhstan Government News											SKA													
Kabul Press											SKAB													
Kamil Pasha (blog)											SKAH													
Kashmir Images											SKAI													
Kashmir Monitor, The (Srinagar, India)											SKAM													
Kashmir Observer (Srinagar, India)											SKAO													
Kashmir Times (India)											SKAS													
Kathmandu Post, The (Nepal)											SKAT													
Kazakhstan Stock Exchange News											SKB													
Killid Weekly (Afghanistan)											SKIL													
KippReport											SKIP													
Skoar!											SKOA													
Kurdish Globe, The (Erbil, Iraq)											SKUR													
Kuwait News Agency (KUNA)											SKUW													
Law Update (UAE)											SLAW													
Legal Monitor Worldwide											SLEG													
Living Digital (India)											SLIV													
Christian Science Monitor											SM													
Ma'an News Agency											SMAA													
Malta Business Weekly, The											SMAB													
Magharebia (web site)											SMAH													
Majalla, The (UK, UAE)											SMAJ													
Malta Independent, The (web site)											SMAK													
MaltaToday (web site)											SMAL													
Malta Now											SMAN													
MBC TV (Dubai)											SMBC													
MediAvataarME (web site)											SMED													
MegaWhat (Middle East)											SMEG													
Men's Health (India)											SMEH													
Mehr News Agency (MNA)											SMEN													
MeriNews (India)											SMER													
Mercury, The (South Africa)											SMEY													
Middle East Business News											SMIB													
MICE Middle East (web site)											SMIC													
Mid East Information											SMID													
Middle East Interiors											SMII													
Middle East Reporter, The (MER)											SMIR													
Magazine Littéraire, Le	0024-9807										SML													
CBC Television - Mansbridge One on One											SMO													
Mobile88 (web site)											SMOB													
Money Today (India)											SMON													
Moscow Times, The (web site)											SMOS													
Mouatamer (web site)											SMOU													
Muftah (web site)											SMUF													
Coaldale Sunny South News, The											SN													
Naharnet (web site)											SNAH													
National News Agency Lebanon (NNA)											SNAN													
Nasser Arrabyee (blog)											SNAS													
National, The (Abu Dhabi)											SNAT													
News Central Asia (nCa)											SNCA													
New African Woman (français)											SNEB													
New Dawn, The (Liberia)											SNED													
New Times, The (Rwanda)											SNEF													
New Vision (Uganda) (web site)											SNEG													
NewsDay (Zimbabwe) (web site)											SNEH													
New Indian Express, The											SNEI													
New Libya News											SNEL													
New African (français)											SNEW													
NextBigWhat (web site)											SNEX													
Newzglobe (web site)											SNEZ													
Northlines, The (India)											SNOR													
Nouvelle Tribune, La (Maroc)											SNOU													
States News Services											SNS													
Sud Ouest											SO													
Sud Ouest (site web)											SOE													
OER Dossier											SOER													
Sud Ouest (blogues)											SOF													
Oxbow Herald, The (SK)											SOH													
Oil and Gas Review											SOIL													
Oman News Agency (ONA)											SOMA													
Oman Tribune											SOMB													
Oman Economic Review (OER)											SOME													
Palestine News and Info Agency (WAFA)											SPAL													
Palestine News Network (PNN)											SPAN													
PalFX (web site)											SPAX													
PC Quest											SPCQ													
Peninsula, The (Qatar)											SPEN													
Pioneer, The (India)											SPIO													
PluGGd-in											SPLG													
PlusNews											SPLU													
Political and Business Daily, The (Delhi, India)											SPOL													
Post (South Africa)											SPOS													
Power + Water Middle East											SPOW													
CBC Television - Power and Politics											SPP													
PR News Channel											SPRC													
Press TV (Iran)											SPRE													
PrintWeek MEA											SPRI													
Pretoria News											SPRN													
Progrès Égyptien, Le											SPRO													
Property Times (UAE)											SPRT													
Prevention (India)											SPRV													
Qatar Exchange											SQAE													
Qatar News Agency (QNA)											SQAN													
Qatar Tribune (Doha)											SQAT													
Quotidien du Médecin, Le											SQU													
Quotidien du Médecin, Le (site web)											SQW													
Soir, Le	1375-5668										SR													
CBC News (web site)											SRA													
Radio and Television Business Report (RBR-TVBR)											SRAD													
ICI Radio-Canada - Nouvelles (site web)											SRC													
Recherche, La	0029-5671										SRE													
Real Estate Monitor Worldwide											SREA													
RFI (site web) (français)											SRFA													
RFI (web site) (english)											SRFB													
RFI (sitio web) (español)											SRFC													
RFI (web site) (português)											SRFD													
Right Vision News (Lahore, Pakistan)											SRIG													
Radville Star, The (SK)											SRS													
Russian Banks and Brokers Reports											SRU													
Ruwad											SRUW													
Russian Government News											SRV													
SeeNews - The Corporate Wire											SSA													
Sarke Daily News (Georgia)											SSAC													
Sarke Economic Press Monitor (Georgia)											SSAD													
Saudi Election (web site)											SSAE													
Saudi in Focus (web site)											SSAF													
Saudi Gazette, The (web site)											SSAG													
SarkariTel (India) (web site)											SSAR													
Saudi Stock Exchange (Tadawul)											SSAS													
Saturday Star (South Africa)											SSAT													
Saudi Press Agency (SPA)											SSAU													
SeeNews (Austria)											SSB													
SeeNews (Belgium)											SSC													
Science Africa											SSCI													
SeeNews (China)											SSD													
SeeNews (France)											SSE													
Send2Press (Neotrope)											SSEN													
SeeNews (Germany)											SSF													
SeeNews (Hungary)											SSG													
SeeNews (Italy)											SSH													
SeeNews (Latin America)											SSI													
Signature											SSIG													
Sikkim Times											SSIM													
SeeNews (Middle East and Africa)											SSJ													
SeeNews (Netherlands)											SSK													
Southern Life (SK)											SSL													
SeeNews (Nordic)											SSM													
SmartArabs (web site)											SSMA													
SmartOman (web site)											SSMB													
SME World (web site)											SSMD													
SME Advisor Middle East											SSME													
SeeNews (Portugal)											SSN													
SeeNews Renewables											SSO													
South African Food Review (web site)											SSOA													
Southern Eye (Zimbabwe) (web site)											SSOB													
Sourcing Electricals and Lighting (India)											SSOE													
Sourcing Hardware (India)											SSOH													
Soir-Échos, Le (Maroc)											SSOI													
South Asian Journal											SSOJ													
South Asian Media Net											SSOM													
South Sudan News Agency (SSNA)											SSOU													
SeeNews Shipping											SSP													
SeeNews (Spain)											SSQ													
ICI Radio-Canada Télé - Second regard											SSR													
SeeNews (Switzerland)											SSS													
Star of Mysore (India)											SSTA													
Standard, The (Zimbabwe)											SSTB													
Star, The (South Africa)											SSTC													
Sudan News Agency (SUNA)											SSUD													
Sultan's Seal, The (blog)											SSUL													
Sun, The (Lagos, Nigeria)											SSUN													
Sunday Independent, The (South Africa)											SSUO													
Sunday Nation (Kenya)											SSUP													
Sunday Tribune (South Africa)											SSUQ													
Sunday Times, The (Singapore)											SSUR													
ICI Radio-Canada Télé - La semaine verte											SSV													
SWOL - Soccer WithOut Limits (web site)											SSWO													
Syria Deeply (web site)											SSYD													
Syrian Arab News Agency (SANA)											SSYR													
Stratégies	0180-6424										ST													
Taragana (India)											STAR													
Tayyar (Lebanon)											STAY													
T-break Technology											STBR													
TendersInfo - Contract Awards											STEC													
Tehran Times											STEG													
Tehelka (India)											STEH													
TendersInfo - News											STEI													
Temps d'Algérie, Le											STEM													
TendersInfo - Project Notices											STEP													
CBC Television - George Stroumboulopoulos Tonight											STH													
Thai News Service											STHA													
Triangle News (Coronach, SK)											STN													
Today India											STOD													
TOLOnews (web site)											STOL													
TopNews (web site)											STON													
Travel and Tourism News Middle East											STRA													
ICI Radio-Canada Télé - Tout le monde en parlait											STT													
TTG Middle East (web site)											STTG													
Tunis-Afrique Presse (TAP) News Agency											STUN													
Turan Information Agency											STUQ													
Turkish Government News											STUR													
Lethbridge Sun Times, The											SU													
