publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Criminal Law and Philosophy	1871-9791	1871-9805	2007-01	1	1	2015-12	9	4	http://link.springer.com/journal/11572		11572		fulltext		Springer Netherlands	Serial							
Critical Care		1364-8535	1997-08	1	1	2015-12	19	1	http://link.springer.com/journal/13054		13054		fulltext		BioMed Central	Serial							
Critical Care	1574-4280	1875-7081	2006-02	3	1	2015-02	12	1	http://link.springer.com/journal/12426		12426		fulltext		Bohn Stafleu van Loghum	Serial							
Critical Reviews in Neurosurgery	0939-0146	1433-0377	1997-01	7	1	2000-09	9	6	http://link.springer.com/journal/329		329		fulltext		Springer-Verlag	Serial							
Critical Ultrasound Journal	2036-3176	2036-7902	2009-10	1	1	2015-12	7	1	http://link.springer.com/journal/13089		13089		fulltext		Springer Milan	Serial							
Cryptography and Communications	1936-2447	1936-2455	2009-04	1	1	2015-12	7	4	http://link.springer.com/journal/12095		12095		fulltext		Springer US	Serial							
Crystallography Reports	1063-7745	1562-689X	2000-01	45	1	2015-12	60	7	http://link.springer.com/journal/11445		11445		fulltext		Pleiades Publishing	Serial							
Cultural Studies of Science Education	1871-1502	1871-1510	2006-01	1	1	2015-12	10	4	http://link.springer.com/journal/11422		11422		fulltext		Springer Netherlands	Serial							
Culture and Brain	2193-8652	2193-8660	2013-03	1	1	2015-08	3	2	http://link.springer.com/journal/40167		40167		fulltext		Springer Berlin Heidelberg	Serial							
Current Addiction Reports		2196-2952	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40429		40429		fulltext		Springer International Publishing	Serial							
Current Allergy and Asthma Reports	1529-7322	1534-6315	2001-01	1	1	2015-12	16	1	http://link.springer.com/journal/11882		11882		fulltext		Springer US	Serial							
Current Anesthesiology Reports		2167-6275	2013-03	3	1	2015-12	5	4	http://link.springer.com/journal/40140		40140		fulltext		Springer US	Serial							
Current Atherosclerosis Reports	1523-3804	1534-6242	1999-07	1	1	2015-12	18	1	http://link.springer.com/journal/11883		11883		fulltext		Springer US	Serial							
Current Attention Disorders Reports	1943-4561	1943-457X	2009-03	1	1	2009-12	1	4	http://link.springer.com/journal/12618		12618		fulltext		Current Science Inc.	Serial							
Current Behavioral Neuroscience Reports		2196-2979	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40473		40473		fulltext		Springer International Publishing	Serial							
Current Bladder Dysfunction Reports	1931-7212	1931-7220	2006-08	1	1	2015-12	10	4	http://link.springer.com/journal/11884		11884		fulltext		Springer US	Serial							
Current Breast Cancer Reports	1943-4588	1943-4596	2009-03	1	1	2015-12	7	4	http://link.springer.com/journal/12609		12609		fulltext		Springer US	Serial							
Current Cardiology Reports	1523-3782	1534-3170	1999-05	1	1	2015-12	18	1	http://link.springer.com/journal/11886		11886		fulltext		Springer US	Serial							
Current Cardiovascular Imaging Reports	1941-9066	1941-9074	2008-10	1	1	2015-12	9	1	http://link.springer.com/journal/12410		12410		fulltext		Springer US	Serial							
Current Cardiovascular Risk Reports	1932-9520	1932-9563	2007-02	1	1	2015-12	10	1	http://link.springer.com/journal/12170		12170		fulltext		Springer US	Serial							
Current Climate Change Reports		2198-6061	2015-01	1	1	2015-12	1	4	http://link.springer.com/journal/40641		40641		fulltext		Springer International Publishing	Serial							
Current Clinical Microbiology Reports		2196-5471	2014-09	1	1	2015-12	2	4	http://link.springer.com/journal/40588		40588		fulltext		Springer International Publishing	Serial							
Current Colorectal Cancer Reports	1556-3790	1556-3804	2005-03	1	1	2015-12	11	6	http://link.springer.com/journal/11888		11888		fulltext		Springer US	Serial							
Current Dermatology Reports		2162-4933	2012-03	1	1	2015-12	4	4	http://link.springer.com/journal/13671		13671		fulltext		Springer US	Serial							
Current Developmental Disorders Reports		2196-2987	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40474		40474		fulltext		Springer International Publishing	Serial							
Current Diabetes Reports	1534-4827	1539-0829	2001-02	1	1	2015-12	16	1	http://link.springer.com/journal/11892		11892		fulltext		Springer US	Serial							
Current Emergency and Hospital Medicine Reports		2167-4884	2013-03	1	1	2015-12	3	4	http://link.springer.com/journal/40138		40138		fulltext		Springer US	Serial							
Current Environmental Health Reports		2196-5412	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40572		40572		fulltext		Springer International Publishing	Serial							
Current Epidemiology Reports		2196-2995	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40471		40471		fulltext		Springer International Publishing	Serial							
Current Forestry Reports		2198-6436	2015-01	1	1	2015-12	1	4	http://link.springer.com/journal/40725		40725		fulltext		Springer International Publishing	Serial							
Current Fungal Infection Reports	1936-3761	1936-377X	2007-06	1	1	2015-12	9	4	http://link.springer.com/journal/12281		12281		fulltext		Springer US	Serial							
Current GERD Reports	1934-967X	1934-9661	2007-03	1	1	2007-12	1	4	http://link.springer.com/journal/12171		12171		fulltext		Current Science Inc.	Serial							
Current Genetic Medicine Reports		2167-4876	2013-03	1	1	2015-12	3	4	http://link.springer.com/journal/40142		40142		fulltext		Springer US	Serial							
Current Geriatrics Reports		2196-7865	2012-03	1	1	2015-12	4	4	http://link.springer.com/journal/13670		13670		fulltext		Springer US	Serial							
Current HIV/AIDS Reports	1548-3568	1548-3576	2004-03	1	1	2015-12	12	4	http://link.springer.com/journal/11904		11904		fulltext		Springer US	Serial							
Current Heart Failure Reports	1546-9530	1546-9549	2004-03	1	1	2015-12	12	6	http://link.springer.com/journal/11897		11897		fulltext		Springer US	Serial							
Current Hematologic Malignancy Reports	1558-8211	1558-822X	2006-03	1	1	2015-12	10	4	http://link.springer.com/journal/11899		11899		fulltext		Springer US	Serial							
Current Hepatology Reports		2195-9595	2002-11	1	1	2015-12	14	4	http://link.springer.com/journal/11901		11901		fulltext		Springer US	Serial							
Current Hypertension Reports	1522-6417	1534-3111	1999-01	1	1	2015-12	18	1	http://link.springer.com/journal/11906		11906		fulltext		Springer US	Serial							
Current Infectious Disease Reports	1523-3847	1534-3146	1999-02	1	1	2015-12	18	1	http://link.springer.com/journal/11908		11908		fulltext		Springer US	Serial							
Current Molecular Biology Reports		2198-6428	2015-02	1	1	2015-12	1	4	http://link.springer.com/journal/40610		40610		fulltext		Springer International Publishing	Serial							
Current Neurology and Neuroscience Reports	1528-4042	1534-6293	2001-02	1	1	2015-12	16	1	http://link.springer.com/journal/11910		11910		fulltext		Springer US	Serial							
Current Nutrition Reports		2161-3311	2012-03	1	1	2015-12	4	4	http://link.springer.com/journal/13668		13668		fulltext		Springer US	Serial							
Current Obesity Reports		2162-4968	2012-03	1	1	2015-12	4	4	http://link.springer.com/journal/13679		13679		fulltext		Springer US	Serial							
Current Obstetrics and Gynecology Reports		2161-3303	2012-03	1	1	2015-12	4	4	http://link.springer.com/journal/13669		13669		fulltext		Springer US	Serial							
Current Oncology Reports	1523-3790	1534-6269	1999-03	1	1	2015-12	18	1	http://link.springer.com/journal/11912		11912		fulltext		Springer US	Serial							
Current Ophthalmology Reports		2167-4868	2013-03	1	1	2015-12	3	4	http://link.springer.com/journal/40135		40135		fulltext		Springer US	Serial							
Current Oral Health Reports		2196-3002	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40496		40496		fulltext		Springer International Publishing	Serial							
Current Osteoporosis Reports	1544-1873	1544-2241	2003-06	1	1	2015-12	13	6	http://link.springer.com/journal/11914		11914		fulltext		Springer US	Serial							
Current Otorhinolaryngology Reports		2167-583X	2013-03	1	1	2015-12	3	4	http://link.springer.com/journal/40136		40136		fulltext		Springer US	Serial							
Current Pain and Headache Reports	1531-3433	1534-3081	1997-03	1	1	2015-12	20	1	http://link.springer.com/journal/11916		11916		fulltext		Springer US	Serial							
Current Pathobiology Reports		2167-485X	2013-03	1	1	2015-12	3	4	http://link.springer.com/journal/40139		40139		fulltext		Springer US	Serial							
Current Pediatrics Reports		2167-4841	2013-03	1	1	2015-12	3	4	http://link.springer.com/journal/40124		40124		fulltext		Springer US	Serial							
Current Pharmacology Reports		2198-641X	2015-01	1	1	2015-12	1	6	http://link.springer.com/journal/40495		40495		fulltext		Springer International Publishing	Serial							
Current Physical Medicine and Rehabilitation Reports		2167-4833	2013-03	1	1	2015-12	3	4	http://link.springer.com/journal/40141		40141		fulltext		Springer US	Serial							
Current Pollution Reports		2198-6592	2015-03	1	1	2015-12	1	4	http://link.springer.com/journal/40726		40726		fulltext		Springer International Publishing	Serial							
Current Prostate Reports	1544-1865	1544-225X	2003-07	1	1	2009-12	7	4	http://link.springer.com/journal/11918		11918		fulltext		Current Medicine Group	Serial							
Current Psychiatry Reports	1523-3812	1535-1645	1999-06	1	1	2015-12	18	1	http://link.springer.com/journal/11920		11920		fulltext		Springer US	Serial							
Current Psychosis & Therapeutics Reports	1545-8083	1545-8091	2003-06	1	1	2006-12	4	4	http://link.springer.com/journal/11922		11922		fulltext		Springer-Verlag	Serial							
Current Pulmonology Reports		2199-2428	2012-03	1	1	2015-12	4	4	http://link.springer.com/journal/13665		13665		fulltext		Springer US	Serial							
Current Radiology Reports		2167-4825	2013-03	1	1	2015-11	4	1	http://link.springer.com/journal/40134		40134		fulltext		Springer US	Serial							
Current Reviews in Musculoskeletal Medicine	1935-973X	1935-9748	2008-03	1	1	2015-12	8	4	http://link.springer.com/journal/12178		12178		fulltext		Springer US	Serial							
Current Rheumatology Reports	1523-3774	1534-6307	1999-06	1	1	2015-12	18	1	http://link.springer.com/journal/11926		11926		fulltext		Springer US	Serial							
Current Sexual Health Reports	1548-3584	1548-3592	2004-03	1	1	2015-12	7	4	http://link.springer.com/journal/11930		11930		fulltext		Springer US	Serial							
Current Sleep Medicine Reports		2198-6401	2014-11	1	1	2015-12	1	4	http://link.springer.com/journal/40675		40675		fulltext		Springer International Publishing	Serial							
Current Sports Medicine Reports	1537-890X	1537-8918	2002-04	1	2	2007-12	6	6	http://link.springer.com/journal/11932		11932		fulltext		Current Science Inc.	Serial							
Current Stem Cell Reports		2198-7866	2015-01	1	1	2015-12	1	4	http://link.springer.com/journal/40778		40778		fulltext		Springer International Publishing	Serial							
Current Surgery Reports		2167-4817	2013-03	1	1	2015-12	4	1	http://link.springer.com/journal/40137		40137		fulltext		Springer US	Serial							
Current Sustainable/Renewable Energy Reports		2196-3010	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40518		40518		fulltext		Springer International Publishing	Serial							
Current Transplantation Reports		2196-3029	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40472		40472		fulltext		Springer International Publishing	Serial							
Current Trauma Reports		2198-6096	2014-12	1	1	2015-12	1	4	http://link.springer.com/journal/40719		40719		fulltext		Springer International Publishing	Serial							
Current Treatment Options in Allergy		2196-3053	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40521		40521		fulltext		Springer International Publishing	Serial							
Current Treatment Options in Cardiovascular Medicine	1092-8464	1534-3189	1999-03	1	1	2015-12	18	1	http://link.springer.com/journal/11936		11936		fulltext		Springer US	Serial							
Current Treatment Options in Gastroenterology	1092-8472	1534-309X	1998-12	1	1	2015-12	13	4	http://link.springer.com/journal/11938		11938		fulltext		Springer US	Serial							
Current Treatment Options in Infectious Diseases		1534-6250	2014-03	6	1	2015-12	7	4	http://link.springer.com/journal/40506		40506		fulltext		Springer US	Serial							
Current Treatment Options in Neurology	1092-8480	1534-3138	1999-02	1	1	2015-12	18	1	http://link.springer.com/journal/11940		11940		fulltext		Springer US	Serial							
Current Treatment Options in Oncology	1527-2729	1534-6277	2000-02	1	1	2015-12	17	1	http://link.springer.com/journal/11864		11864		fulltext		Springer US	Serial							
Current Treatment Options in Pediatrics		2198-6088	2014-12	1	1	2015-12	1	4	http://link.springer.com/journal/40746		40746		fulltext		Springer International Publishing	Serial							
Current Treatment Options in Psychiatry		2196-3061	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40501		40501		fulltext		Springer International Publishing	Serial							
Current Treatment Options in Rheumatology		2198-6002	2014-12	1	1	2015-12	1	4	http://link.springer.com/journal/40674		40674		fulltext		Springer International Publishing	Serial							
Current Tropical Medicine Reports		2196-3045	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40475		40475		fulltext		Springer International Publishing	Serial							
Current Urology Reports	1527-2737	1534-6285	2000-03	1	1	2015-12	17	1	http://link.springer.com/journal/11934		11934		fulltext		Springer US	Serial							
Customer Needs and Solutions	2196-291X	2196-2928	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40547		40547		fulltext		Springer US	Serial							
Cytology and Genetics	0095-4527	1934-9440	2007-02	41	1	2015-11	49	6	http://link.springer.com/journal/11956		11956		fulltext		Allerton Press	Serial							
Czechoslovak Mathematical Journal	0011-4642	1572-9141	1997-03	47	1	2015-09	65	3	http://link.springer.com/journal/10587		10587		fulltext		Springer Berlin Heidelberg	Serial							
Côlon & Rectum	1951-6371	1951-638X	2007-02	1	1	2015-12	9	4	http://link.springer.com/journal/11725		11725		fulltext		Lavoisier	Serial							
DARU Journal of Pharmaceutical Sciences		2008-2231	2012-07	20	1	2015-12	23	1	http://link.springer.com/journal/40199		40199		fulltext		BioMed Central	Serial							
DECISION	0304-0941	2197-1722	2013-11	40	1	2015-12	42	4	http://link.springer.com/journal/40622		40622		fulltext		Springer India	Serial							
DNP - Der Neurologe und Psychiater	1616-2455	2196-6427	2014-01	15	1	2015-12	16	12	http://link.springer.com/journal/15202		15202		fulltext		Springer Medizin	Serial							
Dairy Science & Technology	1958-5586	1958-5594	2008-01	88	1	2016-01	96	1	http://link.springer.com/journal/13594		13594		fulltext		Springer Paris	Serial							
Dao	1540-3009	1569-7274	2001-12	1	1	2015-12	14	4	http://link.springer.com/journal/11712		11712		fulltext		Springer Netherlands	Serial							
Data Mining and Knowledge Discovery	1384-5810	1573-756X	1997-03	1	1	2015-12	29	6	http://link.springer.com/journal/10618		10618		fulltext		Springer US	Serial							
Data Science and Engineering	2364-1185	2364-1541	2015-09			2015-11			http://link.springer.com/journal/41019		41019		fulltext		Springer Berlin Heidelberg	Serial							
Datenbank-Spektrum	1618-2162	1610-1995	2010-06	10	1	2015-11	15	3	http://link.springer.com/journal/13222		13222		fulltext		Springer Berlin Heidelberg	Serial							
Datenschutz und Datensicherheit - DuD	1614-0702	1862-2607	2006-01	30	1	2015-12	40	1	http://link.springer.com/journal/11623		11623		fulltext		Springer Fachmedien Wiesbaden	Serial							
De Verpleegkundig Specialist	2352-8605	2352-8613	2014-09	9	2	2015-12	10	4	http://link.springer.com/journal/40884		40884		fulltext		Bohn Stafleu van Loghum	Serial							
Debates in Neuroscience	1559-8314	1559-8357	2007-03	1	1	2007-12	1	2	http://link.springer.com/journal/11559		11559		fulltext		Springer US	Serial							
Decision Analytics		2193-8636	2014-02	1	1	2015-10	2	1	http://link.springer.com/journal/40165		40165		fulltext		Springer Berlin Heidelberg	Serial							
Denkbeeld	0926-7182	1876-5653	2004-02	16	1	2015-12	27	6	http://link.springer.com/journal/12428		12428		fulltext		Bohn Stafleu van Loghum	Serial							
Der Diabetologe	1860-9716	1860-9724	2005-08	1	1	2015-12	11	8	http://link.springer.com/journal/11428		11428		fulltext		Springer Berlin Heidelberg	Serial							
Der Freie Zahnarzt	0340-1766	2190-3824	2010-09	54	9	2016-01	60	1	http://link.springer.com/journal/12614		12614		fulltext		Springer Berlin Heidelberg	Serial							
Der Gastroenterologe	1861-9681	1861-969X	2006-02	1	1	2015-12	10	6	http://link.springer.com/journal/11377		11377		fulltext		Springer Berlin Heidelberg	Serial							
Der Internist	0020-9554	1432-1289	1997-03	38	3	2015-12	56	12	http://link.springer.com/journal/108		108		fulltext		Springer Berlin Heidelberg	Serial							
Der Kardiologe	1864-9718	1864-9726	2007-07	1	1	2015-12	9	6	http://link.springer.com/journal/12181		12181		fulltext		Springer Berlin Heidelberg	Serial							
Der MKG-Chirurg	1865-9659	1865-9667	2008-05	1	1	2015-12	8	4	http://link.springer.com/journal/12285		12285		fulltext		Springer Berlin Heidelberg	Serial							
Der Nephrologe	1862-040X	1862-0418	2006-03	1	1	2015-12	10	6	http://link.springer.com/journal/11560		11560		fulltext		Springer Berlin Heidelberg	Serial							
Der Pneumologe	1613-5636	1613-6055	2004-09	1	1	2015-12	12	6	http://link.springer.com/journal/10405		10405		fulltext		Springer Berlin Heidelberg	Serial							
Dermatology and Therapy	2193-8210	2190-9172	2011-09	1	1	2015-12	5	4	http://link.springer.com/journal/13555		13555		fulltext		Springer Healthcare	Serial							
Deutsches und Europäisches Familienrecht	1435-9499	1435-9502	1999-09	1	3	1999-09	1	3	http://link.springer.com/journal/10041		10041		fulltext		Springer-Verlag	Serial							
Diabetes Therapy	1869-6953	1869-6961	2010-08	1	1	2015-12	6	4	http://link.springer.com/journal/13300		13300		fulltext		Springer Healthcare	Serial							
Diabetologia Notes de lecture	2100-0719	2102-6246	2009-06	1	1	2010-03	2	1	http://link.springer.com/journal/13116		13116		fulltext		Springer-Verlag	Serial							
Diabetology & Metabolic Syndrome		1758-5996	2009-08	1	1	2015-12	7	1	http://link.springer.com/journal/13098		13098		fulltext		BioMed Central	Serial							
Diabetology International	2190-1678	2190-1686	2010-11	1	1	2015-12	6	4	http://link.springer.com/journal/13340		13340		fulltext		Springer Japan	Serial							
Diagnostic Pathology		1746-1596	2006-03	1	1	2015-12	10	1	http://link.springer.com/journal/13000		13000		fulltext		BioMed Central	Serial							
Die Weltwirtschaft	0043-2652	1613-9828	2005-04	56	1	2005-12	56	4	http://link.springer.com/journal/10289		10289		fulltext		Springer-Verlag	Serial							
Differential Equations	0012-2661	1608-3083	2000-01	36	1	2015-11	51	11	http://link.springer.com/journal/10625		10625		fulltext		Pleiades Publishing	Serial							
Differential Equations and Dynamical Systems	0971-3514	0974-6870	2008-04	16	1	2015-12	23	4	http://link.springer.com/journal/12591		12591		fulltext		Springer India	Serial							
Digital Experiences in Mathematics Education	2199-3246	2199-3254	2015-03	1	1	2015-12	1	2	http://link.springer.com/journal/40751		40751		fulltext		Springer International Publishing	Serial							
