publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Pion Nucleon Scattering. Part 2: Methods and Results of Phenomenological Analyses	978-3-540-11282-2	978-3-540-39059-6							http://link.springer.com/10.1007/b19946		10.1007/b19946		fulltext		Springer Berlin Heidelberg	Monograph	1983		9b2		Schopper	284001	
Pnictides and Chalcogenides II	978-3-540-42997-5	978-3-540-45288-1							http://link.springer.com/10.1007/b72669		10.1007/b72669		fulltext		Springer Berlin Heidelberg	Monograph	2003		27B5		Wijn	284003	
Pnictides and Chalcogenides II (Binary Lanthanide Polypnictides and Polychalcogenides)	978-3-540-65596-1	978-3-540-49191-0							http://link.springer.com/10.1007/b72497		10.1007/b72497		fulltext		Springer Berlin Heidelberg	Monograph	2000		27B3		Wijn	284003	
Pnictides and Chalcogenides II (Lanthanide Monochalcogenides)	978-3-540-63268-9	978-3-540-69404-5							http://link.springer.com/10.1007/b87579		10.1007/b87579		fulltext		Springer Berlin Heidelberg	Monograph	1998		27B2		Wijn	284003	
Pnictides and Chalcogenides II (Lanthanide Monopnictides)	978-3-540-56066-1	978-3-540-47392-3							http://link.springer.com/10.1007/b43998		10.1007/b43998		fulltext		Springer Berlin Heidelberg	Monograph	1998		27B1		Wijn	284003	
Pnictides and Chalcogenides II (Ternary Lanthanide Pnictides). Part a: 1:1:1 and 1:1:2 Type Compounds	978-3-540-42934-0	978-3-540-45633-9							http://link.springer.com/10.1007/b72670		10.1007/b72670		fulltext		Springer Berlin Heidelberg	Monograph	2003		27B4a		Wijn	284003	
Pnictides and Chalcogenides III	978-3-540-42995-1	978-3-540-45684-1							http://link.springer.com/10.1007/b80676		10.1007/b80676		fulltext		Springer Berlin Heidelberg	Monograph	2004		27B8		Wijn	284003	
Polyatomic Radicals and Ions	978-3-540-58210-6	978-3-540-48569-8							http://link.springer.com/10.1007/b55066		10.1007/b55066		fulltext		Springer Berlin Heidelberg	Monograph	1995		19d2		Hüttner	284002	
Powder Metallurgy Data	978-3-540-42942-5	978-3-540-45638-4							http://link.springer.com/10.1007/b88278		10.1007/b88278		fulltext		Springer Berlin Heidelberg	Monograph	2003		2A1		Beiss	284008	
Powder Metallurgy Data. Refractory, Hard and Intermetallic Materials	978-3-540-42961-6	978-3-540-45660-5							http://link.springer.com/10.1007/b83029		10.1007/b83029		fulltext		Springer Berlin Heidelberg	Monograph	2002		2A2		Beiss	284008	
Power der Verkaufsrhetorik	978-3-409-19626-0	978-3-322-86113-9							http://link.springer.com/10.1007/978-3-322-86113-9	Enkelmann	10.1007/978-3-322-86113-9		fulltext		Gabler Verlag	Monograph	1996						
Power für Verkaufs-Champions	978-3-663-05873-1	978-3-663-05872-4							http://link.springer.com/10.1007/978-3-663-05872-4	Coldwell	10.1007/978-3-663-05872-4		fulltext		Gabler Verlag	Monograph	1998						
Praktijkboek persoonlijkheidsstoornissen	978-90-313-3840-5	978-90-313-6515-9							http://link.springer.com/10.1007/978-90-313-6515-9	Sprey	10.1007/978-90-313-6515-9		fulltext		Bohn Stafleu van Loghum	Monograph	2004						
Principles of Diagnostic X-Ray Apparatus	978-1-349-02454-4	978-1-349-02452-0							http://link.springer.com/10.1007/978-1-349-02452-0		10.1007/978-1-349-02452-0		fulltext		Macmillan Education UK	Monograph	1975				Hill	14082	
Principles of Polymer Processing	978-0-333-25528-5	978-1-349-16234-5							http://link.springer.com/10.1007/978-1-349-16234-5	Fenner	10.1007/978-1-349-16234-5		fulltext		Macmillan Education UK	Monograph	1979						
Probability with Applications in Engineering, Science, and Technology	978-1-4939-0394-8	978-1-4939-0395-5							http://link.springer.com/10.1007/978-1-4939-0395-5	Carlton	10.1007/978-1-4939-0395-5		fulltext		Springer New York	Monograph	2014			2014		417	
Properties and Production Spectra of Elementary Particles	978-3-540-06047-5	978-3-540-37999-7							http://link.springer.com/10.1007/b19942		10.1007/b19942		fulltext		Springer Berlin Heidelberg	Monograph	1972		6		Schopper	284001	
Proteases and Their Inhibitors in Cancer Metastasis	978-90-481-6142-3	978-0-306-48362-2							http://link.springer.com/10.1007/978-0-306-48362-2		10.1007/978-0-306-48362-2		fulltext		Springer Netherlands	Monograph	2002		4		Foidart	5761	
Proton and Electron Transfer. Biradicals	978-3-540-13676-7	978-3-540-39037-4							http://link.springer.com/10.1007/b19965		10.1007/b19965		fulltext		Springer Berlin Heidelberg	Monograph	1985		13e		Fischer	284002	
Pu-Re – Zn-Zr	978-3-540-61742-6	978-3-540-70705-9							http://link.springer.com/10.1007/b60148		10.1007/b60148		fulltext		Springer Berlin Heidelberg	Monograph	1998		5 J		Madelung	284004	
Public relations for marketing professionals	978-0-333-68477-1	978-1-349-14365-8							http://link.springer.com/10.1007/978-1-349-14365-8	Haywood	10.1007/978-1-349-14365-8		fulltext		Macmillan Education UK	Monograph	1998						
Pure Organic Liquids	978-3-540-66234-1	978-3-540-48513-1							http://link.springer.com/10.1007/b68240		10.1007/b68240		fulltext		Springer Berlin Heidelberg	Monograph	2002		18B		Lechner	284004	
Pure Organometallic and Organononmetallic Liquids, Binary Liquid Mixtures	978-3-540-64584-9	978-3-540-69347-5							http://link.springer.com/10.1007/b68239		10.1007/b68239		fulltext		Springer Berlin Heidelberg	Monograph	2001		18A		Lechner	284004	
Pure Substances. Part 1 _ Elements and Compounds from AgBr to Ba3N2	978-3-540-64734-8	978-3-540-69077-1							http://link.springer.com/10.1007/b68802		10.1007/b68802		fulltext		Springer Berlin Heidelberg	Monograph	1999		19A1			284004	
Pure Substances. Part 3 _ Compounds from CoCl3_g to Ge3N4	978-3-540-66796-4	978-3-540-46702-1							http://link.springer.com/10.1007/b60167		10.1007/b60167		fulltext		Springer Berlin Heidelberg	Monograph	2000		19 A3			284004	
Pure Substances. Part 4 _ Compounds from HgH_g to ZnTe_g	978-3-540-41025-6	978-3-540-45274-4							http://link.springer.com/10.1007/b71435		10.1007/b71435		fulltext		Springer Berlin Heidelberg	Monograph	2001		19A4			284004	
Q-Values	978-3-540-06031-4	978-3-540-37992-8							http://link.springer.com/10.1007/b19940		10.1007/b19940		fulltext		Springer Berlin Heidelberg	Monograph	1973		5a		Schopper	284001	
Race in the News	978-0-333-74075-0	978-0-230-50999-3							http://link.springer.com/10.1057/9780230509993	Law	10.1057/9780230509993		fulltext		Macmillan Education UK	Monograph	2002						
Radicals Centered on Heteroatoms with Z > 7 and Selected Anion Radicals I	978-3-540-17869-9	978-3-540-47889-8							http://link.springer.com/10.1007/b86661		10.1007/b86661		fulltext		Springer Berlin Heidelberg	Monograph	1988		17e		Fischer	284002	
Radicals Centered on Heteroatoms with Z > 7 and Selected Anion Radicals II	978-3-540-18350-1	978-3-540-47888-1							http://link.springer.com/10.1007/b34135		10.1007/b34135		fulltext		Springer Berlin Heidelberg	Monograph	1988		17f		Fischer	284002	
Radicals Centered on N, S, P and Other Heteroatoms. Nitroxyls	978-3-540-11725-4	978-3-540-39474-7							http://link.springer.com/10.1007/b19964		10.1007/b19964		fulltext		Springer Berlin Heidelberg	Monograph	1983		13c		Fischer	284002	
Radicals, Diatomic Molecules and Substance Index	978-3-540-11857-2	978-3-540-39504-1							http://link.springer.com/10.1007/b19967		10.1007/b19967		fulltext		Springer Berlin Heidelberg	Monograph	1983		14b		Hellwege	284002	
Rare Earth Elements, Alloys and Compounds	978-3-540-42857-2	978-3-540-45566-0							http://link.springer.com/10.1007/b79359		10.1007/b79359		fulltext		Springer Berlin Heidelberg	Monograph	2004		32D		Wijn	284003	
Rare Earth Elements, Hydrides and Mutual Alloys	978-3-540-52126-6	978-3-540-46884-4							http://link.springer.com/10.1007/b38356		10.1007/b38356		fulltext		Springer Berlin Heidelberg	Monograph	1991		19d1		Wijn	284003	
Re-Presenting the City	978-0-333-60192-1	978-1-349-24439-3							http://link.springer.com/10.1007/978-1-349-24439-3		10.1007/978-1-349-24439-3		fulltext		Macmillan Education UK	Monograph	1996				King		
Real and Abstract Analysis	978-3-540-78018-2	978-3-642-88047-6							http://link.springer.com/10.1007/978-3-642-88047-6	Hewitt	10.1007/978-3-642-88047-6		fulltext		Springer Berlin Heidelberg	Monograph	1965						
References for III/7	978-3-540-06541-8	978-3-540-37829-7							http://link.springer.com/10.1007/b19982		10.1007/b19982		fulltext		Springer Berlin Heidelberg	Monograph	1974		7g		Hellwege	284003	
Refractive Indices of Inorganic, Organometallic, and Organononmetallic Liquids, and Binary Liquid Mixtures	978-3-540-60539-3	978-3-540-47705-1							http://link.springer.com/10.1007/b55612		10.1007/b55612		fulltext		Springer Berlin Heidelberg	Monograph	1996		38A		Lechner	284003	
Refractive Indices of Organic Liquids	978-3-540-60596-6	978-3-540-48434-9							http://link.springer.com/10.1007/b85533		10.1007/b85533		fulltext		Springer Berlin Heidelberg	Monograph	1996		38B		Lechner	284003	
Retailing	978-0-333-99769-7	978-0-230-37410-2							http://link.springer.com/10.1007/978-0-230-37410-2	Kent	10.1007/978-0-230-37410-2		fulltext		Macmillan Education UK	Monograph	2003						
Riegel’s Handbook of Industrial Chemistry	978-1-4757-6433-8	978-1-4757-6431-4							http://link.springer.com/10.1007/978-1-4757-6431-4		10.1007/978-1-4757-6431-4		fulltext		Springer US	Monograph	1992			Ninth Edition	Kent		
Rotational Constants of Diamagnetic Diatomic, Linear, Symmetric Top Molecules	978-3-540-63267-2	978-3-540-37203-5							http://link.springer.com/10.1007/b60165		10.1007/b60165		fulltext		Springer Berlin Heidelberg	Monograph	1998		24A		Hüttner	284002	
Rotational and Related Constants of Diamagnetic Asymmetric Top Molecules	978-3-540-54578-1	978-3-540-69986-6							http://link.springer.com/10.1007/b44334		10.1007/b44334		fulltext		Springer Berlin Heidelberg	Monograph	1992		19b		Hüttner	284002	
Rotational and Related Constants of Diamagnetic Diatomic, Linear, and Symmetric Top Molecules	978-3-540-54409-8	978-3-540-47604-7							http://link.springer.com/10.1007/b42304		10.1007/b42304		fulltext		Springer Berlin Heidelberg	Monograph	1992		19a		Hüttner	284002	
Römisches Recht	978-3-540-18251-1	978-3-662-02557-4							http://link.springer.com/10.1007/978-3-662-02557-4	Honsell	10.1007/978-3-662-02557-4		fulltext		Springer Berlin Heidelberg	Monograph	1988						
Römisches Recht	978-3-540-42455-0	978-3-662-09781-6							http://link.springer.com/10.1007/978-3-662-09781-6	Honsell	10.1007/978-3-662-09781-6		fulltext		Springer Berlin Heidelberg	Monograph	2002			Fünfte, ergänzte Auflage		1183	
Römisches Recht	978-3-540-55592-6	978-3-662-02739-4							http://link.springer.com/10.1007/978-3-662-02739-4	Honsell	10.1007/978-3-662-02739-4		fulltext		Springer Berlin Heidelberg	Monograph	1992			Zweite, ergänzte und überarbeitete Auflage		1183	
Römisches Recht	978-3-540-57972-4	978-3-662-03007-3							http://link.springer.com/10.1007/978-3-662-03007-3	Honsell	10.1007/978-3-662-03007-3		fulltext		Springer Berlin Heidelberg	Monograph	1994			Dritte, ergänzte Auflage		1183	
Römisches Recht	978-3-540-62596-4	978-3-662-09782-3							http://link.springer.com/10.1007/978-3-662-09782-3	Honsell	10.1007/978-3-662-09782-3		fulltext		Springer Berlin Heidelberg	Monograph	1997			Vierte, ergänzte Auflage		1183	
Samsung Galaxy Tab Application Sketch Book	978-1-4302-4227-7	978-1-4302-4228-4							http://link.springer.com/10.1007/978-1-4302-4228-4	Kaplan	10.1007/978-1-4302-4228-4		fulltext		Apress	Monograph	2011						
Schemagerichte therapie	978-90-313-4335-5	978-90-313-7121-1							http://link.springer.com/10.1007/978-90-313-7121-1	Young	10.1007/978-90-313-7121-1		fulltext		Bohn Stafleu van Loghum	Monograph	2005						
Schmerzbehandlung in Praxis und Klinik	978-3-540-16563-7	978-3-642-71220-3							http://link.springer.com/10.1007/978-3-642-71220-3		10.1007/978-3-642-71220-3		fulltext		Springer Berlin Heidelberg	Monograph	1987				Baar	554	
Schnell-Interpretation des EKG	978-3-540-07315-4	978-3-662-22393-2							http://link.springer.com/10.1007/978-3-662-22393-2	Dubin	10.1007/978-3-662-22393-2		fulltext		Springer Berlin Heidelberg	Monograph	1975						
Schnell-Interpretation des EKG	978-3-540-07928-6	978-3-662-09818-9							http://link.springer.com/10.1007/978-3-662-09818-9	Dubin	10.1007/978-3-662-09818-9		fulltext		Springer Berlin Heidelberg	Monograph	1977			Zweite, überarbeitete Auflage			
Schnell-Interpretation des EKG	978-3-540-10201-4	978-3-662-22391-8							http://link.springer.com/10.1007/978-3-662-22391-8	Dubin	10.1007/978-3-662-22391-8		fulltext		Springer Berlin Heidelberg	Monograph	1981			Dritte Auflage	Lindner		
Schnell-Interpretation des EKG	978-3-540-15577-5	978-3-662-22392-5							http://link.springer.com/10.1007/978-3-662-22392-5	Dubin	10.1007/978-3-662-22392-5		fulltext		Springer Berlin Heidelberg	Monograph	1985			Vierte Auflage	Lindner		
Schnellinterpretation des EKG	978-3-540-51178-6	978-3-662-22390-1							http://link.springer.com/10.1007/978-3-662-22390-1	Dubin	10.1007/978-3-662-22390-1		fulltext		Springer Berlin Heidelberg	Monograph	1990			Fünfte Auflage			
Schnellinterpretation des EKG	978-3-540-58529-9	978-3-662-09816-5							http://link.springer.com/10.1007/978-3-662-09816-5	Lindner	10.1007/978-3-662-09816-5		fulltext		Springer Berlin Heidelberg	Monograph	1995			6., vollkommen überarbeitete und erweiterte Auflage			
Schnellinterpretation des EKG	978-3-540-65171-0	978-3-662-09817-2							http://link.springer.com/10.1007/978-3-662-09817-2	Lindner	10.1007/978-3-662-09817-2		fulltext		Springer Berlin Heidelberg	Monograph	1999			7., vollständig überarbeitete und erweiterte Auflage			
Science and the Beauty Business	978-0-333-43841-1	978-1-349-19703-3							http://link.springer.com/10.1007/978-1-349-19703-3	Simmons	10.1007/978-1-349-19703-3		fulltext		Macmillan Education UK	Monograph	1989						
Science and the Beauty Business	978-0-333-43845-9	978-1-349-19705-7							http://link.springer.com/10.1007/978-1-349-19705-7	Simmons	10.1007/978-1-349-19705-7		fulltext		Macmillan Education UK	Monograph	1989						
Se - Ti	978-3-540-56048-7	978-3-540-47364-0							http://link.springer.com/10.1007/b47747		10.1007/b47747		fulltext		Springer Berlin Heidelberg	Monograph	1998		21d		Flükiger	284003	
Second and Higher Order Elastic Constants	978-3-540-54410-4	978-3-540-47609-2							http://link.springer.com/10.1007/b44185		10.1007/b44185		fulltext		Springer Berlin Heidelberg	Monograph	1992		29a		Nelson	284003	
Secret Missions to Cuba	978-1-4039-6046-7	978-1-349-63307-4							http://link.springer.com/10.1007/978-1-349-63307-4	Levine	10.1007/978-1-349-63307-4		fulltext		Palgrave Macmillan US	Monograph	2001						
Self-Organizing Networks	978-3-319-19745-6	978-3-319-19746-3							http://link.springer.com/10.1007/978-3-319-19746-3		10.1007/978-3-319-19746-3		fulltext		Springer International Publishing	Monograph	2015		149	2015	Sun	8197	
Semidiones and Semiquiones, and Related Species	978-3-540-19118-6	978-3-540-39120-3							http://link.springer.com/10.1007/b35192		10.1007/b35192		fulltext		Springer Berlin Heidelberg	Monograph	1989		17g		Fischer	284002	
Seventeenth-Century Europe	978-1-4039-3619-6	978-0-230-20972-5							http://link.springer.com/10.1007/978-0-230-20972-5	Munck	10.1007/978-0-230-20972-5		fulltext		Macmillan Education UK	Monograph	2005			Second Edition		14690	
Shakespeare	978-0-333-19388-4	978-1-349-15717-4							http://link.springer.com/10.1007/978-1-349-15717-4	Bergeron	10.1007/978-1-349-15717-4		fulltext		Macmillan Education UK	Monograph	1975				Inge		
Shakespeare: The Tragedies	978-0-333-67406-2	978-1-349-26320-2							http://link.springer.com/10.1007/978-1-349-26320-2	Marsh	10.1007/978-1-349-26320-2		fulltext		Macmillan Education UK	Monograph	1998					14182	
Shielding Against High Energy Radiation	978-3-540-52125-9	978-3-540-46882-0							http://link.springer.com/10.1007/b32657		10.1007/b32657		fulltext		Springer Berlin Heidelberg	Monograph	1990		11		Schopper	284001	
Six Restoration and French Neoclassic Plays	978-0-333-63675-6	978-1-349-26945-7							http://link.springer.com/10.1007/978-1-349-26945-7		10.1007/978-1-349-26945-7		fulltext		Macmillan Education UK	Monograph	1998				Thomas		
Small Rings	978-3-540-56332-7	978-3-540-47529-3							http://link.springer.com/10.1007/b48044		10.1007/b48044		fulltext		Springer Berlin Heidelberg	Monograph	1994		22b		Rague Schleyer	284002	
Social Theory	978-0-333-96212-1	978-0-230-62942-4							http://link.springer.com/10.1007/978-0-230-62942-4	Parker	10.1007/978-0-230-62942-4		fulltext		Macmillan Education UK	Monograph	2003						
Socialism in One Country 1924–1926	978-1-349-15974-1	978-1-349-15972-7							http://link.springer.com/10.1007/978-1-349-15972-7	Carr	10.1007/978-1-349-15972-7		fulltext		Palgrave Macmillan UK	Monograph	1964						
Socialism in One Country 1924–1926	978-1-349-63637-2	978-1-349-63635-8							http://link.springer.com/10.1007/978-1-349-63635-8	Carr	10.1007/978-1-349-63635-8		fulltext		Palgrave Macmillan UK	Monograph	1958						
Socialism in One Country 1924–1926	978-1-349-63647-1	978-1-349-63645-7							http://link.springer.com/10.1007/978-1-349-63645-7	Carr	10.1007/978-1-349-63645-7		fulltext		Palgrave Macmillan UK	Monograph	1959						
Socialism in One Country 1924–1926	978-1-349-63714-0	978-1-349-63712-6							http://link.springer.com/10.1007/978-1-349-63712-6	Carr	10.1007/978-1-349-63712-6		fulltext		Palgrave Macmillan UK	Monograph	1964						
Society in Prehistory	978-0-333-31118-9	978-1-349-24248-1							http://link.springer.com/10.1007/978-1-349-24248-1	Megarry	10.1007/978-1-349-24248-1		fulltext		Macmillan Education UK	Monograph	1995						
Sociolinguistics	978-0-333-61180-7	978-1-349-25582-5							http://link.springer.com/10.1007/978-1-349-25582-5		10.1007/978-1-349-25582-5		fulltext		Macmillan Education UK	Monograph	1997				Coupland	14290	
Sounds from the Bell Jar	978-1-349-10501-4	978-1-349-10499-4							http://link.springer.com/10.1007/978-1-349-10499-4	Claridge	10.1007/978-1-349-10499-4		fulltext		Palgrave Macmillan UK	Monograph	1990						
Southern Comfort	978-1-56898-546-6	978-1-56898-666-1							http://link.springer.com/10.1007/1-56898-666-1	Starr	10.1007/1-56898-666-1		fulltext		Princeton Archit.Press	Monograph	1998						
Soviet Politics	978-0-333-45919-5	978-1-349-19172-7							http://link.springer.com/10.1007/978-1-349-19172-7	Smith	10.1007/978-1-349-19172-7		fulltext		Macmillan Education UK	Monograph	1988						
Spectroscopic and Kinetic Data. Physical Data I	978-3-540-19428-6	978-3-540-31386-1							http://link.springer.com/10.1007/b34251		10.1007/b34251		fulltext		Springer Berlin Heidelberg	Monograph	1990		1c		Saenger	284007	
Static Dielectric Constants of Pure Liquids and Binary Liquid Mixtures	978-3-540-54417-3	978-3-540-47619-1							http://link.springer.com/10.1007/b44266		10.1007/b44266		fulltext		Springer Berlin Heidelberg	Monograph	1991		6		Madelung	284004	
Statik und Dynamik der Schalen	978-3-642-88249-4	978-3-642-88248-7							http://link.springer.com/10.1007/978-3-642-88248-7	Flügge	10.1007/978-3-642-88248-7		fulltext		Springer Berlin Heidelberg	Monograph	1962			Dritte Auflage			
Statistische Methoden in der Geographie	978-3-519-03421-6	978-3-322-91220-6							http://link.springer.com/10.1007/978-3-322-91220-6	Bahrenberg	10.1007/978-3-322-91220-6		fulltext		Vieweg+Teubner Verlag	Monograph	1985			2., neubearbeitete Auflage		12390	
Staubexplosionen	978-3-662-10050-9	978-3-662-10049-3							http://link.springer.com/10.1007/978-3-662-10049-3	Bartknecht	10.1007/978-3-662-10049-3		fulltext		Springer Berlin Heidelberg	Monograph	1987						
Steuersicher archivieren	978-3-8349-4181-7	978-3-8349-4182-4							http://link.springer.com/10.1007/978-3-8349-4182-4	Brand	10.1007/978-3-8349-4182-4		fulltext		Springer Fachmedien Wiesbaden	Monograph	2013			2. Aufl. 2013			
Stop met piekeren	978-90-313-7425-0	978-90-313-7426-7							http://link.springer.com/10.1007/978-90-313-7426-7	Heiden	10.1007/978-90-313-7426-7		fulltext		Bohn Stafleu van Loghum	Monograph	2009						
Structural and Physical Data I	978-3-540-56083-8	978-3-540-31388-5							http://link.springer.com/10.1007/b47757		10.1007/b47757		fulltext		Springer Berlin Heidelberg	Monograph	2003		2a		Hinz	284007	
Structure Data of Elements and Intermetallic Phases	978-3-540-05500-6	978-3-540-36859-5							http://link.springer.com/10.1007/b19971		10.1007/b19971		fulltext		Springer Berlin Heidelberg	Monograph	1971		6		Hellwege	284003	
Structure Data of Organic Crystals	978-3-540-05177-0	978-3-540-36335-4							http://link.springer.com/10.1007/b19970		10.1007/b19970		fulltext		Springer Berlin Heidelberg	Monograph	1971		5		Hellwege	284003	
Structure Types. Part 1: Space Groups (230) Ia-3d -(219)-F43-c	978-3-540-20204-2	978-3-540-45199-0							http://link.springer.com/10.1007/b11232		10.1007/b11232		fulltext		Springer Berlin Heidelberg	Monograph	2004		43A1		Villars	284003	
Studien-Arbeiten	978-3-519-12156-5	978-3-322-99375-5							http://link.springer.com/10.1007/978-3-322-99375-5	Deininger	10.1007/978-3-322-99375-5		fulltext		Vieweg+Teubner Verlag	Monograph	1992			2., durchgesehene Auflage			
Subvolume A	978-3-540-10333-2	978-3-540-31364-9							http://link.springer.com/10.1007/b20008		10.1007/b20008		fulltext		Springer Berlin Heidelberg	Monograph	1982		c		Angenheister	284005	
Subvolume A	978-3-540-12209-8	978-3-540-31366-3							http://link.springer.com/10.1007/b20010		10.1007/b20010		fulltext		Springer Berlin Heidelberg	Monograph	1984		2a		Fuchs	284005	
Subvolume A	978-3-540-43365-1	978-3-540-45929-3							http://link.springer.com/10.1007/b71736	Pestov	10.1007/b71736		fulltext		Springer Berlin Heidelberg	Monograph	2003		5A			284008	
Subvolume A	978-3-540-50042-1	978-3-540-45905-7							http://link.springer.com/10.1007/b35974		10.1007/b35974		fulltext		Springer Berlin Heidelberg	Monograph	1989		23a		Goldmann	284003	
Subvolume B	978-3-540-12853-3	978-3-540-31367-0							http://link.springer.com/10.1007/b20011		10.1007/b20011		fulltext		Springer Berlin Heidelberg	Monograph	1985		2b		Fuchs	284005	
Subvolume B	978-3-540-15954-4	978-3-540-31369-4							http://link.springer.com/10.1007/b29750		10.1007/b29750		fulltext		Springer Berlin Heidelberg	Monograph	1989		3b		Sündermann	284005	
Subvolume B	978-3-540-53705-2	978-3-540-46991-9							http://link.springer.com/10.1007/b91258		10.1007/b91258		fulltext		Springer Berlin Heidelberg	Monograph	1994		23b		Goldmann	284003	
Subvolume C	978-3-540-15955-1	978-3-540-31370-0							http://link.springer.com/10.1007/b29751		10.1007/b29751		fulltext		Springer Berlin Heidelberg	Monograph	1986		3c		Sündermann	284005	
Sulfides, Selenides, Tellurides (Part 1)	978-3-540-15411-2	978-3-540-39427-3							http://link.springer.com/10.1007/b19991	Eisenmann	10.1007/b19991		fulltext		Springer Berlin Heidelberg	Monograph	1986		14b1		Hellwege	284003	
Sulfides, Selenides, Tellurides (Part 2)	978-3-540-16402-9	978-3-540-39772-4							http://link.springer.com/10.1007/b32266		10.1007/b32266		fulltext		Springer Berlin Heidelberg	Monograph	1986		14b2		Hellwege	284003	
Supervision für Gruppen und Teams	978-3-540-44298-1	978-3-662-10140-7							http://link.springer.com/10.1007/978-3-662-10140-7	Rappe-Giesecke	10.1007/978-3-662-10140-7		fulltext		Springer Berlin Heidelberg	Monograph	2003			Dritte, vollständig überarbeitete und aktualisierte Auflage			
Surface Tension of Pure Liquids and Binary Liquid Mixtures	978-3-540-63276-4	978-3-540-69409-0							http://link.springer.com/10.1007/b60566		10.1007/b60566		fulltext		Springer Berlin Heidelberg	Monograph	1997		16		Lechner	284004	
System 7 Einsteigen leichtgemacht	978-3-663-12390-3	978-3-663-12389-7							http://link.springer.com/10.1007/978-3-663-12389-7	Becker	10.1007/978-3-663-12389-7		fulltext		Vieweg+Teubner Verlag	Monograph	1993						
Sämtliche Schriften	978-3-476-00513-7	978-3-476-03168-6							http://link.springer.com/10.1007/978-3-476-03168-6	Löwith	10.1007/978-3-476-03168-6		fulltext		J.B. Metzler	Monograph	1984						
T.S. Eliot’s Interpretation of F.H. Bradley	978-90-481-6162-1	978-94-017-0411-3							http://link.springer.com/10.1007/978-94-017-0411-3	Mallinson	10.1007/978-94-017-0411-3		fulltext		Springer Netherlands	Monograph	2002						
Taakgerichte hulpverlening in sociaal werk	978-90-368-0901-6	978-90-368-0902-3							http://link.springer.com/10.1007/978-90-368-0902-3	Jagt	10.1007/978-90-368-0902-3		fulltext		Bohn Stafleu van Loghum	Monograph	2015			4th ed. 2015			
Tables of Neutron Resonance Parameters	978-3-540-42828-2	978-3-540-46989-6							http://link.springer.com/10.1007/b92910		10.1007/b92910		fulltext		Springer Berlin Heidelberg	Monograph	2004		16C		Schopper	284001	
Tables of Neutron Resonance Parameters	978-3-540-63277-1	978-3-540-69410-6							http://link.springer.com/10.1007/b60147		10.1007/b60147		fulltext		Springer Berlin Heidelberg	Monograph	1998		16B		Schopper	284001	
Tables of Proton and α-Particle Resonance Parameters. Part 1	978-3-540-41029-4	978-3-540-45292-8							http://link.springer.com/10.1007/b75665		10.1007/b75665		fulltext		Springer Berlin Heidelberg	Monograph	2004		19A1		Schopper	284001	
Technology Policy in the European Union	978-0-333-65643-3	978-1-349-27000-2							http://link.springer.com/10.1007/978-1-349-27000-2	Peterson	10.1007/978-1-349-27000-2		fulltext		Macmillan Education UK	Monograph	1998					14112	
Ternary Compounds, Organic Semiconductors	978-3-540-66781-0	978-3-540-31362-5							http://link.springer.com/10.1007/b72741		10.1007/b72741		fulltext		Springer Berlin Heidelberg	Monograph	2000		41E		Madelung	284003	
Tetrahedral Frameworks of Zeolites, Clathrates	978-3-540-61743-3	978-3-540-69998-9							http://link.springer.com/10.1007/b55613		10.1007/b55613		fulltext		Springer Berlin Heidelberg	Monograph	2000		14A		Baur	284004	
The Bolshevik Revolution 1917–1923	978-1-349-00417-1	978-1-349-00415-7							http://link.springer.com/10.1007/978-1-349-00415-7	Carr	10.1007/978-1-349-00415-7		fulltext		Palgrave Macmillan UK	Monograph	1953						
The Bolshevik Revolution 1917–1923	978-1-349-63634-1	978-1-349-63632-7							http://link.springer.com/10.1007/978-1-349-63632-7	Carr	10.1007/978-1-349-63632-7		fulltext		Palgrave Macmillan UK	Monograph	1952						
The Bolshevik Revolution 1917–1923	978-1-349-63650-1	978-1-349-63648-8							http://link.springer.com/10.1007/978-1-349-63648-8	Carr	10.1007/978-1-349-63648-8		fulltext		Palgrave Macmillan UK	Monograph	1950						
The Cellular Structure of the Mammalian Nervous System	978-94-010-8681-3	978-94-009-4922-5							http://link.springer.com/10.1007/978-94-009-4922-5	Hillman	10.1007/978-94-009-4922-5		fulltext		Springer Netherlands	Monograph	1986						
The Commonwealth Novel Since 1960	978-1-349-64114-7	978-1-349-64112-3							http://link.springer.com/10.1007/978-1-349-64112-3		10.1007/978-1-349-64112-3		fulltext		Palgrave Macmillan UK	Monograph	1991				King		
The Diary of a Suffolk Farmer’s Wife, 1854–69	978-0-333-52409-1	978-1-349-21852-3							http://link.springer.com/10.1007/978-1-349-21852-3	Hardy	10.1007/978-1-349-21852-3		fulltext		Palgrave Macmillan UK	Monograph	1992				Campling		
The Dying Patient in Psychotherapy	978-0-333-76342-1	978-1-4039-1463-7							http://link.springer.com/10.1007/978-1-4039-1463-7	Schaverien	10.1007/978-1-4039-1463-7		fulltext		Macmillan Education UK	Monograph	2002						
